,Symbol,Name,Size_Index,BM_Ratio_Index,Momentum_Index,ESG_Index,Monthly Return,Benchmark_Return,Abnormal_Return,Month
1421,XPO,"XPO Logistics, Inc.",4,1.0,4.0,Laggard,17.7,2.545454545454545,15.154545454545454,2020-08
1422,XRAY,"DENTSPLY SIRONA, Inc.",4,2.0,1.0,Average,0.6,9.508333333333331,-8.908333333333331,2020-08
1423,XRX,Xerox Holdings Corporation,3,3.0,1.0,Leader,13.3,1.591666666666667,11.708333333333334,2020-08
1424,XYL,Xylem Inc.,4,2.0,1.0,Leader,10.2,9.508333333333331,0.6916666666666682,2020-08
1425,Y,Alleghany Corporation,4,5.0,3.0,Laggard,6.2,1.4083333333333334,4.791666666666667,2020-08
1426,YELP,Yelp Inc,2,3.0,1.0,Laggard,-7.4,4.575,-11.975000000000001,2020-08
1427,YETI,"YETI Holdings, Inc.",3,2.0,5.0,Leader,5.1,2.625,2.4749999999999996,2020-08
1428,YUM,"Yum! Brands, Inc.",5,1.0,1.0,Average,5.8,7.833333333333332,-2.0333333333333323,2020-08
1429,ZBH,"Zimmer Biomet Holdings, Inc.",5,1.0,2.0,Laggard,4.5,4.6454545454545455,-0.1454545454545455,2020-08
1430,ZBRA,Zebra Technologies Corporation Class A,4,2.0,4.0,Leader,2.1,0.22727272727272732,1.8727272727272728,2020-08
1431,ZION,"Zions Bancorporation, N.A.",3,5.0,3.0,Average,0.1,4.833333333333335,-4.733333333333335,2020-08
1432,ZTS,"Zoetis, Inc. Class A",5,2.0,5.0,Average,5.6,3.5500000000000003,2.0499999999999994,2020-08
1433,ZUMZ,Zumiez Inc.,1,3.0,4.0,Average,11.2,10.08181818181818,1.118181818181819,2020-08
1434,ZYXI,"Zynex, Inc.",1,2.0,5.0,Average,-22.6,-4.283333333333334,-18.316666666666666,2020-08
