Symbol,Name,Stock Exchange,Company Main Business,Size,Book Value Per Shr Tangble,Common Shares Outstdg,MktVal Co,Book to Market Ratio,Momentum,Monthly Return,Sales,MSCI ESG Rtg Score Environmental,MSCI ESG Rtg Score Governance,MSCI ESG Rtg Score Social,MSCI ESG Rtg Overall Company Rating,1 MktVal Co,1 Closing Price,2 MktVal Co,2 Closing Price,3 MktVal Co,3 Closing Price,4 MktVal Co,4 Closing Price,5 MktVal Co,5 Closing Price,6 MktVal Co,6 Closing Price,7 MktVal Co,7 Closing Price,8 MktVal Co,8 Closing Price,9 MktVal Co,9 Closing Price,10 MktVal Co,10 Closing Price,11 MktVal Co,11 Closing Price,12 MktVal Co,12 Closing Price,13 MktVal Co,13 Closing Price,14 MktVal Co,14 Closing Price,15 MktVal Co,15 Closing Price,16 MktVal Co,16 Closing Price,17 MktVal Co,17 Closing Price,18 MktVal Co,18 Closing Price,19 MktVal Co,19 Closing Price,20 MktVal Co,20 Closing Price,21 MktVal Co,21 Closing Price,22 MktVal Co,22 Closing Price,23 MktVal Co,23 Closing Price,24 MktVal Co,24 Closing Price,25 MktVal Co,25 Closing Price,26 MktVal Co,26 Closing Price,27 MktVal Co,27 Closing Price,28 MktVal Co,28 Closing Price,29 MktVal Co,29 Closing Price,30 MktVal Co,30 Closing Price,31 MktVal Co,31 Closing Price,STD MktVal,STD Closing Price,1 Price Chg (LOCAL),2 Price Chg (LOCAL),3 Price Chg (LOCAL),4 Price Chg (LOCAL),5 Price Chg (LOCAL),6 Price Chg (LOCAL),7 Price Chg (LOCAL),8 Price Chg (LOCAL),9 Price Chg (LOCAL),10 Price Chg (LOCAL),11 Price Chg (LOCAL),12 Price Chg (LOCAL),13 Price Chg (LOCAL),14 Price Chg (LOCAL),15 Price Chg (LOCAL),16 Price Chg (LOCAL),17 Price Chg (LOCAL),18 Price Chg (LOCAL),19 Price Chg (LOCAL),20 Price Chg (LOCAL),21 Price Chg (LOCAL),22 Price Chg (LOCAL),23 Price Chg (LOCAL),24 Price Chg (LOCAL),25 Price Chg (LOCAL),26 Price Chg (LOCAL),27 Price Chg (LOCAL),28 Price Chg (LOCAL),29 Price Chg (LOCAL),30 Price Chg (LOCAL),31 Price Chg (LOCAL)
MOS,Mosaic Company,NYSE,Non-Energy Materials,"4,362.5",21.2,378.8,"8,196.5",1.0,-54.6,8.4,"8,672.5",4.2,6.0,7.2,A,"4,226.1",11.2,"4,226.1",11.2,"4,226.1",11.2,"4,161.6",11.0,"4,464.9",11.8,"4,093.4",10.8,"4,207.1",11.1,"4,514.1",11.9,"4,514.1",11.9,"4,514.1",11.9,"4,252.6",11.2,"4,101.0",10.8,"3,866.0",10.2,"3,941.8",10.4,"3,820.5",10.1,"3,820.5",10.1,"3,820.5",10.1,"4,154.1",11.0,"4,180.6",11.0,"4,442.1",11.7,"4,377.7",11.6,"4,381.5",11.6,"4,381.5",11.6,"4,381.5",11.6,"4,381.5",11.6,"4,605.1",12.2,"4,904.5",12.9,"4,624.1",12.2,"4,582.4",12.1,"4,582.4",12.1,"4,582.4",12.1,270.2,0.7,-3.1,0.0,0.0,-1.5,7.3,-8.3,2.8,7.3,0.0,0.0,-5.8,-3.6,-5.7,2.0,-3.1,0.0,0.0,8.7,0.6,6.3,-1.5,0.1,0.0,0.0,0.0,5.1,6.5,-5.7,-0.9,0.0,0.0
MOV,"Movado Group, Inc.",NYSE,Consumer Cyclicals,237.5,15.0,23.0,500.4,0.7,-68.5,6.3,555.6,#N/A,#N/A,#N/A,@NA,162.3,9.9,162.3,9.9,162.3,9.9,160.0,9.7,156.2,9.5,154.2,9.4,151.6,9.2,160.6,9.8,160.6,9.8,160.6,9.8,170.3,10.4,164.5,10.0,165.5,10.0,165.5,10.0,164.5,10.0,164.5,10.0,164.5,10.0,173.8,10.5,168.7,10.2,171.3,10.4,174.6,10.6,176.8,10.7,176.8,10.7,176.8,10.7,176.8,10.7,177.6,10.8,179.2,10.9,178.9,10.8,173.5,10.5,173.5,10.5,173.5,10.5,7.8,0.5,-4.2,0.0,0.0,-1.4,-2.4,-1.3,-1.7,6.0,0.0,0.0,6.0,-4.0,0.6,0.0,-0.6,0.0,0.0,5.6,-2.9,1.6,1.9,1.2,0.0,0.0,0.0,0.5,0.9,-0.2,-3.0,0.0,0.0
MPAA,"Motorcar Parts of America, Inc.",NASDAQ,Consumer Cyclicals,269.9,14.4,19.0,417.6,0.7,-31.1,30.3,502.4,#N/A,#N/A,#N/A,@NA,230.2,12.1,230.2,12.1,230.2,12.1,227.2,12.0,234.4,12.4,236.3,12.5,246.4,13.0,268.4,14.2,268.4,14.2,268.4,14.2,256.1,13.5,262.3,13.8,241.0,12.7,257.2,13.6,261.5,13.8,261.5,13.8,261.5,13.8,276.9,14.6,270.4,14.3,278.2,14.7,274.6,14.5,282.4,14.9,282.4,14.9,282.4,14.9,282.4,14.9,309.7,16.3,314.1,16.6,301.9,15.9,300.0,15.8,300.0,15.8,300.0,15.8,25.1,1.3,-14.7,0.0,0.0,-1.3,3.2,0.8,4.3,8.9,0.0,0.0,-4.6,2.4,-8.1,6.7,1.7,0.0,0.0,5.9,-2.3,2.9,-1.3,2.8,0.0,0.0,0.0,9.7,1.4,-3.9,-0.6,0.0,0.0
MPC,Marathon Petroleum Corporation,NYSE,Energy,"20,852.0",16.5,649.0,"39,121.7",0.3,-42.9,22.2,"101,679.0",4.0,5.9,6.4,BB,"19,006.0",29.2,"19,006.0",29.2,"19,006.0",29.2,"20,494.5",31.5,"20,241.0",31.1,"19,194.5",29.5,"20,007.0",30.8,"21,478.1",33.0,"21,478.1",33.0,"21,478.1",33.0,"21,263.5",32.7,"20,944.9",32.2,"20,190.6",31.1,"20,086.6",30.9,"19,702.9",30.3,"19,702.9",30.3,"19,702.9",30.3,"22,726.6",35.0,"22,434.0",34.5,"23,942.6",36.8,"23,207.8",35.7,"23,129.8",35.6,"23,129.8",35.6,"23,129.8",35.6,"23,129.8",35.6,"23,949.1",36.8,"23,786.5",36.6,"22,876.2",35.2,"22,850.2",35.1,"22,850.2",35.1,"22,850.2",35.1,"1,663.7",2.6,-8.9,0.0,0.0,7.8,-1.2,-5.2,4.2,7.3,0.0,0.0,-1.0,-1.5,-3.6,-0.5,-1.9,0.0,0.0,15.3,-1.3,6.7,-3.1,-0.3,0.0,0.0,0.0,3.5,-0.7,-3.8,-0.1,0.0,0.0
MPW,"Medical Properties Trust, Inc.",NYSE,Finance,"8,954.5",13.6,517.5,"10,923.2",0.6,4.3,8.5,"1,067.2",5.9,5.1,2.7,B,"8,807.3",16.7,"8,807.3",16.7,"8,807.3",16.7,"8,738.6",16.5,"8,854.8",16.8,"8,786.2",16.6,"8,965.8",17.0,"9,457.1",17.9,"9,457.1",17.9,"9,457.1",17.9,"9,362.0",17.7,"8,881.3",16.8,"8,659.4",16.4,"8,574.8",16.2,"8,469.2",16.0,"8,469.2",16.0,"8,469.2",16.0,"9,277.5",17.6,"9,230.0",17.5,"9,171.8",17.4,"9,182.4",17.4,"9,230.0",17.5,"9,230.0",17.5,"9,230.0",17.5,"9,230.0",17.5,"9,700.2",18.4,"9,768.9",18.5,"9,589.2",18.2,"9,552.2",18.1,"9,552.2",18.1,"9,552.2",18.1,387.7,0.7,-2.7,0.0,0.0,-0.8,1.3,-0.8,2.0,5.5,0.0,0.0,-1.0,-5.1,-2.5,-1.0,-1.2,0.0,0.0,9.5,-0.5,-0.6,0.1,0.5,0.0,0.0,0.0,5.1,0.7,-1.8,-0.4,0.0,0.0
MPWR,"Monolithic Power Systems, Inc.",NASDAQ,Technology,"8,939.0",17.6,43.6,"7,764.5",0.1,30.6,11.0,687.5,4.4,4.6,4.8,B,"8,451.1",189.0,"8,451.1",189.0,"8,451.1",189.0,"8,485.6",189.8,"8,806.2",196.9,"8,976.5",200.8,"9,080.3",203.1,"9,446.9",211.3,"9,446.9",211.3,"9,446.9",211.3,"9,412.5",210.5,"9,373.0",209.5,"8,938.2",199.8,"8,991.0",201.0,"8,635.3",193.0,"8,635.3",193.0,"8,635.3",193.0,"9,163.6",204.8,"9,029.0",201.8,"9,373.5",209.5,"9,057.2",202.4,"9,045.5",202.2,"9,045.5",202.2,"9,045.5",202.2,"9,045.5",202.2,"9,166.8",204.9,"9,384.7",209.8,"9,178.4",205.2,"9,384.2",209.8,"9,384.2",209.8,"9,384.2",209.8,331.4,7.4,-5.5,0.0,0.0,0.4,3.8,1.9,1.2,4.0,0.0,0.0,-0.4,-0.5,-4.6,0.6,-4.0,0.0,0.0,6.1,-1.5,3.8,-3.4,-0.1,0.0,0.0,0.0,1.3,2.4,-2.2,2.2,0.0,0.0
MRCY,"Mercury Systems, Inc.",NASDAQ,Industrials,"4,956.3",8.8,54.6,"3,838.2",0.1,20.2,3.2,796.6,3.0,4.3,6.6,A,"4,815.1",86.6,"4,815.1",86.6,"4,815.1",86.6,"4,685.0",84.3,"4,843.8",87.1,"4,832.1",86.9,"4,902.1",88.2,"5,040.0",90.7,"5,040.0",90.7,"5,040.0",90.7,"5,051.1",90.9,"4,826.2",86.8,"4,698.6",84.5,"4,559.7",82.0,"4,538.0",81.6,"4,538.0",81.6,"4,538.0",81.6,"4,738.1",85.2,"4,561.3",82.0,"4,693.1",84.4,"4,799.3",86.3,"4,662.0",83.9,"4,662.0",83.9,"4,662.0",83.9,"4,662.0",83.9,"4,829.9",86.9,"4,911.6",88.3,"4,933.8",88.7,"4,967.7",89.4,"4,967.7",89.4,"4,967.7",89.4,163.4,2.9,-2.8,0.0,0.0,-2.7,3.4,-0.2,1.4,2.8,0.0,0.0,0.2,-4.5,-2.6,-3.0,-0.5,0.0,0.0,4.4,-3.7,2.9,2.3,-2.9,0.0,0.0,0.0,3.6,1.7,0.5,0.7,0.0,0.0
MRK,"Merck & Co., Inc.",NYSE,Healthcare,"200,340.4",-3.0,"2,539.0","231,557.2",0.0,3.7,3.9,"46,964.0",6.8,3.8,5.2,A,"196,123.5",77.7,"196,123.5",77.7,"196,123.5",77.7,"194,078.2",76.9,"196,982.0",78.0,"194,658.7",77.1,"190,822.1",75.6,"192,841.3",76.4,"192,841.3",76.4,"192,841.3",76.4,"196,652.8",77.9,"194,835.4",77.2,"196,602.3",77.9,"202,054.3",80.1,"201,372.8",79.8,"201,372.8",79.8,"201,372.8",79.8,"201,221.4",79.7,"195,744.1",77.6,"194,078.2",76.9,"193,220.0",76.6,"192,765.6",76.4,"192,765.6",76.4,"192,765.6",76.4,"192,765.6",76.4,"195,012.1",77.3,"195,744.1",77.6,"199,505.0",79.0,"203,745.5",80.7,"203,745.5",80.7,"203,745.5",80.7,"3,879.3",1.5,-2.1,0.0,0.0,-1.0,1.5,-1.1,-2.0,1.1,0.0,0.0,2.0,-0.9,0.9,2.8,-0.3,0.0,0.0,-0.1,-2.7,-0.9,-0.4,-0.2,0.0,0.0,0.0,1.2,0.4,1.9,2.1,0.0,0.0
MRO,Marathon Oil Corporation,NYSE,Energy,"4,837.4",15.1,796.0,"10,863.0",1.1,-61.8,-2.9,"3,996.0",2.7,6.1,5.5,BBB,"4,347.3",5.5,"4,347.3",5.5,"4,347.3",5.5,"4,592.3",5.8,"4,371.0",5.5,"4,426.3",5.6,"4,355.2",5.5,"4,568.0",5.8,"4,568.0",5.8,"4,568.0",5.8,"4,544.3",5.8,"4,710.3",6.0,"4,394.1",5.6,"4,457.4",5.6,"4,433.7",5.6,"4,433.7",5.6,"4,433.7",5.6,"4,805.1",6.1,"4,599.6",5.8,"4,702.4",6.0,"4,694.5",5.9,"4,654.9",5.9,"4,654.9",5.9,"4,654.9",5.9,"4,654.9",5.9,"4,765.6",6.0,"4,860.4",6.2,"4,504.8",5.7,"4,220.3",5.3,"4,220.3",5.3,"4,220.3",5.3,174.0,0.2,-10.1,0.0,0.0,5.6,-4.8,1.3,-1.6,4.9,0.0,0.0,-0.5,3.7,-6.7,1.4,-0.5,0.0,0.0,8.4,-4.3,2.2,-0.2,-0.8,0.0,0.0,0.0,2.4,2.0,-7.3,-6.3,0.0,0.0
MRTN,"Marten Transport, Ltd.",NASDAQ,Industrials,"1,230.0",10.9,54.7,"1,175.3",0.5,19.4,8.8,863.2,4.2,5.2,3.9,BB,"1,290.9",15.7,"1,290.9",15.7,"1,290.9",15.7,"1,288.7",15.7,"1,352.9",16.4,"1,356.7",16.5,"1,346.3",16.4,"1,360.5",16.5,"1,360.5",16.5,"1,360.5",16.5,"1,378.1",16.7,"1,337.5",16.3,"1,283.7",15.6,"1,279.3",15.5,"1,277.1",15.5,"1,277.1",15.5,"1,277.1",15.5,"1,364.9",16.6,"1,300.7",15.8,"1,311.7",15.9,"1,299.6",15.8,"1,327.1",16.1,"1,327.1",16.1,"1,327.1",16.1,"1,327.1",16.1,"1,335.8",16.2,"1,429.1",17.4,"1,383.0",16.8,"1,403.9",17.1,"1,403.9",17.1,"1,403.9",17.1,44.0,0.5,5.0,0.0,0.0,-0.2,5.0,0.3,-0.8,1.1,0.0,0.0,1.3,-2.9,-4.0,-0.3,-0.2,0.0,0.0,6.9,-4.7,0.8,-0.9,2.1,0.0,0.0,0.0,0.7,7.0,-3.2,1.5,0.0,0.0
MS,Morgan Stanley,NYSE,Finance,"62,141.7",40.0,"1,594.0","82,742.7",0.8,-14.2,15.1,"56,501.0",8.8,4.1,5.4,A,"60,518.4",38.4,"60,518.4",38.4,"60,518.4",38.4,"60,029.8",38.1,"59,843.4",38.0,"58,772.0",37.3,"61,151.2",38.8,"63,152.3",40.1,"63,152.3",40.1,"63,152.3",40.1,"62,758.4",39.8,"60,536.7",38.4,"58,283.5",37.0,"59,575.6",37.8,"58,756.2",37.3,"58,756.2",37.3,"58,756.2",37.3,"63,467.4",40.3,"61,970.6",39.3,"64,696.5",41.1,"63,499.0",40.3,"63,231.1",40.1,"63,231.1",40.1,"63,231.1",40.1,"63,231.1",40.1,"68,840.4",43.7,"73,835.3",46.9,"69,959.2",44.4,"69,644.0",44.2,"69,644.0",44.2,"69,644.0",44.2,"4,038.9",2.6,-2.6,0.0,0.0,-0.8,-0.3,-1.8,4.0,3.3,0.0,0.0,-0.6,-3.5,-3.7,2.2,-1.4,0.0,0.0,8.0,-2.4,4.4,-1.9,-0.4,0.0,0.0,0.0,8.9,7.3,-5.2,-0.5,0.0,0.0
MSA,"MSA Safety, Inc.",NYSE,Industrials,"4,372.7",2.9,38.8,"4,894.9",0.0,4.4,13.3,"1,381.9",6.3,6.5,5.3,A,"4,092.9",105.4,"4,092.9",105.4,"4,092.9",105.4,"4,380.4",112.8,"4,460.0",114.8,"4,463.9",114.9,"4,559.1",117.4,"4,755.7",122.4,"4,755.7",122.4,"4,755.7",122.4,"4,727.3",121.7,"4,589.8",118.1,"4,505.5",116.0,"4,418.5",113.7,"4,461.6",114.8,"4,461.6",114.8,"4,461.6",114.8,"4,714.9",121.4,"4,539.7",116.9,"4,609.6",118.7,"4,601.5",118.4,"4,521.8",116.4,"4,521.8",116.4,"4,521.8",116.4,"4,521.8",116.4,"4,670.6",120.2,"4,849.7",124.8,"4,744.4",122.1,"4,620.9",118.9,"4,620.9",118.9,"4,620.9",118.9,188.3,4.8,-6.4,0.0,0.0,7.0,1.8,0.1,2.1,4.3,0.0,0.0,-0.6,-2.9,-1.8,-1.9,1.0,0.0,0.0,5.7,-3.7,1.5,-0.2,-1.7,0.0,0.0,0.0,3.3,3.8,-2.2,-2.6,0.0,0.0
MSCI,MSCI Inc. Class A,NYSE,Technology,"27,799.8",-22.4,84.8,"21,869.7",-0.1,48.0,3.0,"1,627.3",#N/A,#N/A,#N/A,@NA,"27,199.6",319.9,"27,199.6",319.9,"27,199.6",319.9,"27,328.8",321.5,"28,678.9",337.3,"28,076.1",330.3,"28,403.4",334.1,"28,359.2",333.6,"28,359.2",333.6,"28,359.2",333.6,"29,521.4",347.3,"29,510.3",347.1,"28,532.7",335.6,"29,079.3",342.1,"29,008.7",341.2,"29,008.7",341.2,"29,008.7",341.2,"29,478.9",346.8,"28,695.0",337.5,"29,033.4",341.5,"28,339.7",333.4,"28,732.4",338.0,"28,732.4",338.0,"28,732.4",338.0,"28,732.4",338.0,"27,729.3",326.2,"26,794.1",315.2,"27,432.6",322.7,"27,957.1",328.9,"27,957.1",328.9,"27,957.1",328.9,738.0,8.7,-2.2,0.0,0.0,0.5,4.9,-2.1,1.2,-0.2,0.0,0.0,4.1,0.0,-3.3,1.9,-0.2,0.0,0.0,1.6,-2.7,1.2,-2.4,1.4,0.0,0.0,0.0,-3.5,-3.4,2.4,1.9,0.0,0.0
MSFT,Microsoft Corporation,NASDAQ,Technology,"1,359,028.0",8.0,"7,611.0","1,203,063.0",0.1,41.7,5.3,"143,015.0",7.2,7.9,7.2,AAA,"1,323,841.0",174.6,"1,323,841.0",174.6,"1,323,841.0",174.6,"1,356,222.0",178.8,"1,370,783.0",180.8,"1,384,281.0",182.5,"1,392,320.0",183.6,"1,400,510.0",184.7,"1,400,510.0",184.7,"1,400,510.0",184.7,"1,416,132.0",186.7,"1,384,054.0",182.5,"1,363,123.0",179.8,"1,369,038.0",180.5,"1,388,983.0",183.2,"1,388,983.0",183.2,"1,388,983.0",183.2,"1,402,254.0",184.9,"1,392,547.0",183.6,"1,407,942.0",185.7,"1,391,030.0",183.4,"1,391,637.0",183.5,"1,391,637.0",183.5,"1,391,637.0",183.5,"1,391,637.0",183.5,"1,376,925.0",181.6,"1,378,745.0",181.8,"1,375,636.0",181.4,"1,389,665.0",183.3,"1,389,665.0",183.3,"1,389,665.0",183.3,"22,961.3",3.0,-2.6,0.0,0.0,2.4,1.1,1.0,0.6,0.6,0.0,0.0,1.1,-2.3,-1.5,0.4,1.5,0.0,0.0,1.0,-0.7,1.1,-1.2,0.0,0.0,0.0,0.0,-1.1,0.1,-0.2,1.0,0.0,0.0
MSI,"Motorola Solutions, Inc.",NYSE,Technology,"24,671.0",-24.0,170.5,"27,609.1",-0.1,2.5,-2.5,"7,643.0",3.2,5.5,5.5,A,"23,816.7",138.8,"23,816.7",138.8,"23,816.7",138.8,"24,216.4",141.2,"24,158.1",140.8,"23,211.1",135.3,"23,367.2",136.2,"22,519.8",131.3,"22,519.8",131.3,"22,519.8",131.3,"22,132.6",130.1,"22,317.9",131.2,"21,831.5",128.4,"21,653.0",127.3,"21,950.6",129.1,"21,950.6",129.1,"21,950.6",129.1,"23,047.5",135.5,"23,304.3",137.0,"23,569.6",138.6,"23,331.5",137.2,"22,821.3",134.2,"22,821.3",134.2,"22,821.3",134.2,"22,821.3",134.2,"23,365.6",137.4,"22,792.4",134.0,"23,107.1",135.9,"23,015.2",135.3,"23,015.2",135.3,"23,015.2",135.3,684.4,3.8,-3.5,0.0,0.0,1.7,-0.2,-3.9,0.7,-3.6,0.0,0.0,-0.9,0.8,-2.2,-0.8,1.4,0.0,0.0,5.0,1.1,1.1,-1.0,-2.2,0.0,0.0,0.0,2.4,-2.5,1.4,-0.4,0.0,0.0
MSM,"MSC Industrial Direct Co., Inc. Class A",NYSE,Industrials,"3,313.4",11.5,55.4,"4,346.3",0.1,-16.9,17.6,"3,287.3",3.7,4.8,7.4,BB,"2,677.9",59.0,"2,677.9",59.0,"2,677.9",59.0,"2,620.7",57.7,"2,684.3",59.1,"2,654.3",58.4,"2,668.4",58.7,"2,751.5",60.6,"2,751.5",60.6,"2,751.5",60.6,"2,808.3",61.8,"2,662.5",58.6,"2,667.9",58.7,"2,668.8",58.8,"2,740.2",60.3,"2,740.2",60.3,"2,740.2",60.3,"2,985.0",65.7,"2,916.9",64.2,"3,022.7",66.5,"2,965.0",65.3,"2,969.6",65.4,"2,969.6",65.4,"2,969.6",65.4,"2,969.6",65.4,"3,145.4",69.2,"3,203.5",70.5,"3,209.0",70.6,"3,149.9",69.3,"3,149.9",69.3,"3,149.9",69.3,194.7,4.3,-1.2,0.0,0.0,-2.1,2.4,-1.1,0.5,3.1,0.0,0.0,2.1,-5.2,0.2,0.0,2.7,0.0,0.0,8.9,-2.3,3.6,-1.9,0.2,0.0,0.0,0.0,5.9,1.8,0.2,-1.8,0.0,0.0
MSTR,MicroStrategy Incorporated Class A,NASDAQ,Technology,"1,233.5",50.3,10.1,"1,442.8",0.4,-10.4,1.5,475.2,3.7,4.1,4.9,BB,947.5,122.6,947.5,122.6,947.5,122.6,916.3,118.6,933.7,120.8,942.9,122.0,954.4,123.5,963.6,124.7,963.6,124.7,963.6,124.7,957.0,123.8,928.3,120.1,888.4,115.0,875.0,113.2,893.3,115.6,893.3,115.6,893.3,115.6,928.5,120.1,920.2,119.1,937.1,121.2,933.0,120.7,945.8,122.4,945.8,122.4,945.8,122.4,945.8,122.4,963.9,124.7,973.2,125.9,968.7,125.3,962.1,124.5,962.1,124.5,962.1,124.5,26.5,3.4,-3.0,0.0,0.0,-3.3,1.9,1.0,1.2,1.0,0.0,0.0,-0.7,-3.0,-4.3,-1.5,2.1,0.0,0.0,3.9,-0.9,1.8,-0.4,1.4,0.0,0.0,0.0,1.9,1.0,-0.5,-0.7,0.0,0.0
MTB,M&T Bank Corporation,NYSE,Finance,"14,378.8",75.4,130.6,"22,171.1",0.4,-30.7,-0.4,"6,521.0",0.5,6.7,4.2,BBB,"13,750.8",107.2,"13,750.8",107.2,"13,750.8",107.2,"13,391.7",104.4,"13,165.9",102.6,"12,842.7",100.1,"13,035.1",101.6,"13,452.0",104.9,"13,452.0",104.9,"13,452.0",104.9,"12,742.6",99.3,"12,225.7",95.3,"11,477.8",89.5,"11,849.8",92.4,"11,431.7",89.1,"11,431.7",89.1,"11,431.7",89.1,"12,384.7",96.6,"11,742.1",91.5,"12,329.6",96.1,"12,413.0",96.8,"12,574.6",98.0,"12,574.6",98.0,"12,574.6",98.0,"12,574.6",98.0,"13,835.5",107.9,"14,482.0",112.9,"13,990.7",109.1,"13,553.3",105.7,"13,553.3",105.7,"13,553.3",105.7,854.2,6.7,-4.4,0.0,0.0,-2.6,-1.7,-2.5,1.5,3.2,0.0,0.0,-5.3,-4.1,-6.1,3.2,-3.5,0.0,0.0,8.3,-5.2,5.0,0.7,1.3,0.0,0.0,0.0,10.0,4.7,-3.4,-3.1,0.0,0.0
MTD,Mettler-Toledo International Inc.,NYSE,Healthcare,"17,264.9",-13.3,24.1,"19,319.7",0.0,-2.6,15.4,"2,937.7",10.0,6.5,5.4,AA,"16,526.8",689.2,"16,526.8",689.2,"16,526.8",689.2,"16,568.2",690.9,"17,020.0",709.7,"17,160.3",715.6,"17,571.8",732.7,"17,256.0",719.6,"17,256.0",719.6,"17,256.0",719.6,"17,140.0",716.9,"16,497.9",690.1,"16,517.2",690.9,"16,485.0",689.5,"16,704.2",698.7,"16,704.2",698.7,"16,704.2",698.7,"17,182.3",718.7,"17,071.4",714.1,"17,585.4",735.6,"17,285.1",723.0,"17,890.2",748.3,"17,890.2",748.3,"17,890.2",748.3,"17,890.2",748.3,"18,313.2",766.0,"18,846.5",788.3,"18,944.3",792.4,"19,006.5",795.0,"19,006.5",795.0,"19,006.5",795.0,845.0,35.7,-4.3,0.0,0.0,0.3,2.7,0.8,2.4,-1.8,0.0,0.0,-0.4,-3.7,0.1,-0.2,1.3,0.0,0.0,2.9,-0.6,3.0,-1.7,3.5,0.0,0.0,0.0,2.4,2.9,0.5,0.3,0.0,0.0
MTDR,Matador Resources Company,NYSE,Energy,820.6,15.7,116.6,"2,096.0",0.9,-62.4,20.8,953.0,2.3,5.0,3.8,B,756.5,6.5,756.5,6.5,756.5,6.5,807.8,6.9,796.1,6.8,743.7,6.4,786.8,6.8,887.1,7.6,887.1,7.6,887.1,7.6,909.2,7.8,911.5,7.8,855.6,7.3,798.5,6.9,841.6,7.2,841.6,7.2,841.6,7.2,976.8,8.4,916.2,7.9,955.8,8.2,981.5,8.4,976.8,8.4,976.8,8.4,976.8,8.4,976.8,8.4,"1,001.3",8.6,"1,005.9",8.6,944.2,8.1,913.9,7.8,913.9,7.8,913.9,7.8,81.6,0.7,-7.8,0.0,0.0,6.8,-1.4,-6.6,5.8,12.7,0.0,0.0,2.5,0.3,-6.1,-6.7,5.4,0.0,0.0,16.1,-6.2,4.3,2.7,-0.5,0.0,0.0,0.0,2.5,0.5,-6.1,-3.2,0.0,0.0
MTH,Meritage Homes Corporation,NYSE,Consumer Cyclicals,"1,976.1",50.8,38.2,"2,340.5",0.8,1.8,33.8,"4,029.3",5.6,4.3,4.4,BBB,"1,953.2",52.0,"1,953.2",52.0,"1,953.2",52.0,"2,013.0",53.5,"2,072.0",55.1,"2,056.6",54.7,"2,113.7",56.2,"2,237.0",59.5,"2,237.0",59.5,"2,237.0",59.5,"2,182.9",58.1,"2,106.2",56.0,"2,022.0",53.8,"2,053.2",54.6,"2,137.8",56.9,"2,137.8",56.9,"2,137.8",56.9,"2,429.9",64.6,"2,458.1",65.4,"2,436.3",64.8,"2,510.4",66.8,"2,581.8",68.7,"2,581.8",68.7,"2,581.8",68.7,"2,581.8",68.7,"2,673.2",71.1,"2,861.2",76.1,"2,679.6",71.3,"2,613.0",69.5,"2,613.0",69.5,"2,613.0",69.5,269.3,7.2,-1.2,0.0,0.0,3.1,2.9,-0.7,2.8,5.8,0.0,0.0,-2.4,-3.5,-4.0,1.5,4.1,0.0,0.0,13.7,1.2,-0.9,3.0,2.8,0.0,0.0,0.0,3.5,7.0,-6.3,-2.5,0.0,0.0
MTOR,"Meritor, Inc.",NYSE,Industrials,"1,481.3",-1.7,77.8,"2,046.2",-0.1,-13.0,5.9,"3,314.0",3.5,5.5,6.5,BBB,"1,390.3",19.2,"1,390.3",19.2,"1,390.3",19.2,"1,346.9",18.6,"1,372.2",19.0,"1,327.4",18.4,"1,305.7",18.1,"1,417.7",19.6,"1,417.7",19.6,"1,417.7",19.6,"1,375.1",19.0,"1,283.3",17.8,"1,227.0",17.0,"1,266.0",17.5,"1,276.1",17.7,"1,276.1",17.7,"1,276.1",17.7,"1,409.8",19.5,"1,381.6",19.1,"1,390.3",19.2,"1,371.5",19.0,"1,375.1",19.0,"1,375.1",19.0,"1,375.1",19.0,"1,375.1",19.0,"1,542.7",21.4,"1,577.4",21.8,"1,492.9",20.7,"1,472.6",20.4,"1,472.6",20.4,"1,472.6",20.4,81.1,1.1,-6.1,0.0,0.0,-3.1,1.9,-3.3,-1.6,8.6,0.0,0.0,-3.0,-6.7,-4.4,3.2,0.8,0.0,0.0,10.5,-2.0,0.6,-1.4,0.3,0.0,0.0,0.0,12.2,2.2,-5.4,-1.4,0.0,0.0
MTRN,Materion Corporation,NYSE,Non-Energy Materials,"1,050.8",25.9,20.4,"1,213.0",0.4,-10.2,5.9,"1,135.6",1.1,6.2,4.9,BB,"1,009.2",49.7,"1,009.2",49.7,"1,009.2",49.7,"1,006.2",49.5,"1,001.3",49.3,993.4,48.9,"1,017.7",50.1,"1,051.2",51.8,"1,051.2",51.8,"1,051.2",51.8,"1,029.5",50.7,994.2,49.0,966.1,47.6,983.4,48.4,"1,026.1",50.5,"1,026.1",50.5,"1,026.1",50.5,"1,044.1",51.4,"1,011.8",49.8,"1,047.8",51.6,"1,047.6",51.6,"1,034.2",50.9,"1,034.2",50.9,"1,034.2",50.9,"1,034.2",50.9,"1,086.8",53.5,"1,118.5",55.1,"1,064.6",52.4,"1,066.3",52.5,"1,066.3",52.5,"1,066.3",52.5,31.8,1.6,-4.0,0.0,0.0,-0.3,-0.5,-0.8,2.5,3.3,0.0,0.0,-2.1,-3.4,-2.8,1.8,4.3,0.0,0.0,1.8,-3.1,3.6,0.0,-1.3,0.0,0.0,0.0,5.1,2.9,-4.8,0.2,0.0,0.0
