Symbol,Name,Stock Exchange,Company Main Business,Size,Book Value Per Shr Tangble,Common Shares Outstdg,MktVal Co,Book to Market Ratio,Momentum,Monthly Return,Sales,MSCI ESG Rtg Score Environmental,MSCI ESG Rtg Score Governance,MSCI ESG Rtg Score Social,MSCI ESG Rtg Overall Company Rating,1 MktVal Co,1 Closing Price,2 MktVal Co,2 Closing Price,3 MktVal Co,3 Closing Price,4 MktVal Co,4 Closing Price,5 MktVal Co,5 Closing Price,6 MktVal Co,6 Closing Price,7 MktVal Co,7 Closing Price,8 MktVal Co,8 Closing Price,9 MktVal Co,9 Closing Price,10 MktVal Co,10 Closing Price,11 MktVal Co,11 Closing Price,12 MktVal Co,12 Closing Price,13 MktVal Co,13 Closing Price,14 MktVal Co,14 Closing Price,15 MktVal Co,15 Closing Price,16 MktVal Co,16 Closing Price,17 MktVal Co,17 Closing Price,18 MktVal Co,18 Closing Price,19 MktVal Co,19 Closing Price,20 MktVal Co,20 Closing Price,21 MktVal Co,21 Closing Price,22 MktVal Co,22 Closing Price,23 MktVal Co,23 Closing Price,24 MktVal Co,24 Closing Price,25 MktVal Co,25 Closing Price,26 MktVal Co,26 Closing Price,27 MktVal Co,27 Closing Price,28 MktVal Co,28 Closing Price,29 MktVal Co,29 Closing Price,30 MktVal Co,30 Closing Price,STD MktVal,STD Closing Price,1 Price Chg (LOCAL),2 Price Chg (LOCAL),3 Price Chg (LOCAL),4 Price Chg (LOCAL),5 Price Chg (LOCAL),6 Price Chg (LOCAL),7 Price Chg (LOCAL),8 Price Chg (LOCAL),9 Price Chg (LOCAL),10 Price Chg (LOCAL),11 Price Chg (LOCAL),12 Price Chg (LOCAL),13 Price Chg (LOCAL),14 Price Chg (LOCAL),15 Price Chg (LOCAL),16 Price Chg (LOCAL),17 Price Chg (LOCAL),18 Price Chg (LOCAL),19 Price Chg (LOCAL),20 Price Chg (LOCAL),21 Price Chg (LOCAL),22 Price Chg (LOCAL),23 Price Chg (LOCAL),24 Price Chg (LOCAL),25 Price Chg (LOCAL),26 Price Chg (LOCAL),27 Price Chg (LOCAL),28 Price Chg (LOCAL),29 Price Chg (LOCAL),30 Price Chg (LOCAL)
IBKR,"Interactive Brokers Group, Inc. Class A",NASDAQ,Finance,"17,593.2",18.5,76.8,"19,366.9",0.1,-15.8,-2.2,"2,574.0",5.0,4.7,3.3,BB,"3,276.6",42.7,"3,292.7",42.9,"3,371.0",43.9,"3,334.9",43.5,"3,337.2",43.5,"3,337.2",43.5,"3,337.2",43.5,"3,457.7",45.1,"3,386.7",44.1,"3,247.4",42.3,"3,166.1",41.3,"3,188.3",41.5,"3,188.3",41.5,"3,188.3",41.5,"3,258.2",42.5,"3,320.3",43.3,"3,254.3",42.4,"3,248.2",42.3,"3,189.9",41.6,"3,189.9",41.6,"3,189.9",41.6,"3,169.1",41.3,"3,223.6",42.0,"3,145.3",41.0,"3,220.6",42.0,"3,087.8",40.2,"3,087.8",40.2,"3,087.8",40.2,"3,172.2",41.3,"3,206.0",41.8,92.0,1.2,0.8,0.5,2.4,-1.1,0.1,0.0,0.0,3.6,-2.1,-4.1,-2.5,0.7,0.0,0.0,2.2,1.9,-2.0,-0.2,-1.8,0.0,0.0,-0.6,1.7,-2.4,2.4,-4.1,0.0,0.0,2.7,1.1
IBM,International Business Machines Corporation,NYSE,Technology,"110,897.7",-59.3,887.1,"118,908.3",-0.4,3.5,-3.3,"75,499.0",7.7,5.3,5.4,AA,"110,888.8",124.9,"111,874.4",126.0,"114,582.5",129.1,"114,440.4",128.9,"117,255.0",132.1,"117,255.0",132.1,"117,255.0",132.1,"120,531.3",135.8,"117,086.3",131.9,"115,310.5",129.9,"104,780.1",118.0,"108,242.9",121.9,"108,242.9",121.9,"108,242.9",121.9,"108,012.1",121.7,"111,119.7",125.2,"110,231.8",124.2,"110,240.7",124.2,"108,740.1",122.5,"108,740.1",122.5,"108,740.1",122.5,"107,497.1",121.1,"106,023.2",119.4,"103,368.4",116.4,"105,685.8",119.0,"104,052.1",117.2,"104,052.1",117.2,"104,052.1",117.2,"106,325.1",119.8,"107,555.2",120.8,"4,731.1",5.3,0.0,0.9,2.4,-0.1,2.5,0.0,0.0,2.8,-2.9,-1.5,-9.1,3.3,0.0,0.0,-0.2,2.9,-0.8,0.0,-1.4,0.0,0.0,-1.1,-1.4,-2.5,2.2,-1.5,0.0,0.0,2.2,0.9
IBOC,International Bancshares Corporation,NASDAQ,Finance,"1,947.5",28.2,65.2,"2,807.9",0.7,-12.6,3.8,624.7,1.2,6.4,4.7,A,"1,951.9",30.9,"1,906.3",30.1,"1,991.8",31.5,"1,994.3",31.5,"2,153.7",34.0,"2,153.7",34.0,"2,153.7",34.0,"2,185.4",34.5,"2,177.8",34.4,"2,016.1",31.9,"1,814.0",28.7,"1,858.3",29.4,"1,858.3",29.4,"1,858.3",29.4,"1,926.6",30.5,"2,003.2",31.7,"1,953.2",30.9,"1,972.8",31.2,"1,979.7",31.3,"1,979.7",31.3,"1,979.7",31.3,"1,969.0",31.1,"1,936.4",30.6,"1,845.0",29.2,"1,911.4",30.2,"1,882.3",29.8,"1,882.3",29.8,"1,882.3",29.8,"1,975.9",31.2,"2,025.9",32.0,103.4,1.6,0.2,-2.3,4.5,0.1,8.0,0.0,0.0,1.5,-0.3,-7.4,-10.0,2.4,0.0,0.0,3.7,4.0,-2.5,1.0,0.4,0.0,0.0,-0.5,-1.7,-4.7,3.6,-1.5,0.0,0.0,5.0,2.5
IBP,"Installed Building Products, Inc.",NYSE,Industrials,"1,915.1",-3.3,30.0,"2,067.3",0.0,25.0,1.4,"1,589.0",4.0,4.0,3.0,B,"2,020.6",67.8,"2,050.7",68.8,"2,110.9",70.9,"2,113.2",70.9,"2,213.4",74.3,"2,213.4",74.3,"2,213.4",74.3,"2,137.1",71.7,"2,190.1",73.5,"2,165.7",72.7,"1,944.6",65.3,"2,011.1",67.5,"2,011.1",67.5,"2,011.1",67.5,"2,165.7",72.7,"2,175.2",73.0,"2,136.8",71.7,"2,090.0",70.2,"2,075.1",69.7,"2,075.1",69.7,"2,075.1",69.7,"2,069.5",69.5,"2,143.6",72.0,"2,009.3",67.4,"1,979.8",66.5,"1,906.8",64.0,"1,906.8",64.0,"1,906.8",64.0,"2,006.0",67.3,"2,049.2",68.8,92.6,3.1,5.5,1.5,2.9,0.1,4.7,0.0,0.0,-3.4,2.5,-1.1,-10.2,3.4,0.0,0.0,7.7,0.4,-1.8,-2.2,-0.7,0.0,0.0,-0.3,3.6,-6.3,-1.5,-3.7,0.0,0.0,5.2,2.2
IBTX,"Independent Bank Group, Inc.",NASDAQ,Finance,"1,630.4",29.0,43.0,"2,381.2",0.5,-24.7,9.0,720.5,1.2,6.6,3.3,B,"1,600.7",37.2,"1,572.3",36.5,"1,651.9",38.4,"1,689.8",39.3,"1,845.6",42.9,"1,845.6",42.9,"1,845.6",42.9,"1,895.1",44.0,"1,880.9",43.7,"1,726.0",40.1,"1,594.5",37.0,"1,676.9",39.0,"1,676.9",39.0,"1,676.9",39.0,"1,704.9",39.6,"1,783.2",41.4,"1,699.3",39.5,"1,866.5",43.4,"1,854.2",43.1,"1,854.2",43.1,"1,854.2",43.1,"1,864.6",43.3,"1,828.4",42.5,"1,700.2",39.5,"1,746.2",40.6,"1,607.6",37.4,"1,607.6",37.4,"1,607.6",37.4,"1,676.0",38.9,"1,744.1",40.5,103.4,2.4,-1.8,-1.8,5.1,2.3,9.2,0.0,0.0,2.7,-0.7,-8.2,-7.6,5.2,0.0,0.0,1.7,4.6,-4.7,9.8,-0.7,0.0,0.0,0.6,-1.9,-7.0,2.7,-7.9,0.0,0.0,4.3,4.1
ICE,"Intercontinental Exchange, Inc.",NYSE,Finance,"53,217.3",-11.5,554.0,"51,536.5",-0.1,19.7,-5.9,"6,881.0",8.3,5.5,2.7,BBB,"53,419.8",97.6,"52,724.8",96.4,"53,562.1",97.9,"52,418.4",95.8,"53,523.8",97.8,"53,523.8",97.8,"53,523.8",97.8,"53,343.2",97.5,"53,321.3",97.4,"53,250.2",97.3,"50,366.3",92.0,"51,033.9",93.3,"51,033.9",93.3,"51,033.9",93.3,"51,313.0",93.8,"51,800.0",94.7,"51,778.1",94.6,"51,652.3",94.4,"51,723.4",94.5,"51,723.4",94.5,"51,723.4",94.5,"51,608.5",94.3,"51,165.2",93.5,"49,638.5",90.7,"50,798.6",92.8,"49,468.9",90.4,"49,468.9",90.4,"49,468.9",90.4,"49,468.9",90.4,"50,125.5",91.6,"1,397.0",2.6,0.4,-1.3,1.6,-2.1,2.1,0.0,0.0,-0.3,0.0,-0.1,-5.4,1.3,0.0,0.0,0.5,0.9,0.0,-0.2,0.1,0.0,0.0,-0.2,-0.9,-3.0,2.3,-2.6,0.0,0.0,0.0,1.3
ICHR,"Ichor Holdings, Ltd.",NASDAQ,Technology,518.9,-0.2,22.6,748.4,0.0,7.8,16.4,785.4,4.3,6.8,4.9,BBB,520.9,22.8,519.1,22.8,561.3,24.6,574.1,25.2,604.2,26.5,604.2,26.5,604.2,26.5,597.6,26.2,588.5,25.8,572.5,25.1,504.3,22.1,514.1,22.5,514.1,22.5,514.1,22.5,512.7,22.5,538.5,23.6,544.0,23.9,542.2,23.8,540.6,23.7,540.6,23.7,540.6,23.7,537.1,23.6,578.9,25.4,566.6,24.8,591.7,25.9,583.0,25.6,583.0,25.6,583.0,25.6,568.2,24.9,606.2,26.6,32.7,1.4,0.4,-0.4,8.1,2.3,5.2,0.0,0.0,-1.1,-1.5,-2.7,-11.9,1.9,0.0,0.0,-0.3,5.0,1.0,-0.3,-0.3,0.0,0.0,-0.6,7.8,-2.1,4.4,-1.5,0.0,0.0,-2.5,6.7
ICUI,"ICU Medical, Inc.",NASDAQ,Healthcare,"4,158.6",54.7,20.7,"3,868.3",0.3,-6.2,-8.9,"1,255.0",7.6,4.0,5.6,BB,"4,214.8",202.3,"4,101.9",196.9,"4,156.1",199.5,"4,025.7",193.2,"4,164.2",199.9,"4,164.2",199.9,"4,164.2",199.9,"4,221.3",202.6,"4,026.1",193.3,"3,854.4",185.0,"3,755.5",180.3,"3,709.4",178.1,"3,709.4",178.1,"3,709.4",178.1,"3,685.7",176.9,"3,708.2",178.0,"3,819.0",183.3,"3,727.8",178.9,"3,724.0",178.8,"3,724.0",178.8,"3,724.0",178.8,"3,729.0",179.0,"3,740.9",179.6,"3,596.5",172.6,"3,625.5",174.0,"3,589.6",172.3,"3,589.6",172.3,"3,589.6",172.3,"3,753.2",180.2,"3,839.6",184.3,212.9,10.2,1.4,-2.7,1.3,-3.1,3.4,0.0,0.0,1.4,-4.6,-4.3,-2.6,-1.2,0.0,0.0,-0.6,0.6,3.0,-2.4,-0.1,0.0,0.0,0.1,0.3,-3.9,0.8,-1.0,0.0,0.0,4.6,2.3
IDA,"IDACORP, Inc.",NYSE,Utilities,"4,703.8",48.9,50.4,"5,382.4",0.5,-4.4,-6.6,"1,283.8",6.0,7.0,5.2,A,"4,721.0",93.6,"4,743.7",94.0,"4,832.5",95.8,"4,737.1",93.9,"4,745.2",94.1,"4,745.2",94.1,"4,745.2",94.1,"4,831.0",95.8,"4,687.7",92.9,"4,660.9",92.4,"4,399.6",87.2,"4,387.5",87.0,"4,387.5",87.0,"4,387.5",87.0,"4,421.3",87.6,"4,385.0",86.9,"4,416.7",87.5,"4,417.7",87.6,"4,301.2",85.3,"4,301.2",85.3,"4,301.2",85.3,"4,379.9",86.8,"4,365.3",86.5,"4,382.9",86.9,"4,326.4",85.8,"4,277.0",84.8,"4,277.0",84.8,"4,277.0",84.8,"4,349.1",86.2,"4,408.2",87.4,192.7,3.8,0.4,0.5,1.9,-2.0,0.2,0.0,0.0,1.8,-3.0,-0.6,-5.6,-0.3,0.0,0.0,0.8,-0.8,0.7,0.0,-2.6,0.0,0.0,1.8,-0.3,0.4,-1.3,-1.1,0.0,0.0,1.7,1.4
IDCC,"InterDigital, Inc.",NASDAQ,Technology,"1,690.4",9.9,30.7,"1,696.4",0.2,-11.3,2.0,355.4,5.0,5.9,2.4,BB,"1,707.3",55.5,"1,748.8",56.9,"1,773.7",57.7,"1,732.2",56.3,"1,790.0",58.2,"1,790.0",58.2,"1,790.0",58.2,"1,819.9",59.2,"1,849.4",60.1,"1,794.0",58.3,"1,643.7",53.5,"1,692.3",55.0,"1,692.3",55.0,"1,692.3",55.0,"1,703.0",55.4,"1,734.7",56.4,"1,694.7",55.1,"1,680.6",54.7,"1,669.5",54.3,"1,669.5",54.3,"1,669.5",54.3,"1,693.5",55.1,"1,681.2",54.7,"1,663.4",54.1,"1,702.4",55.4,"1,704.6",55.4,"1,704.6",55.4,"1,704.6",55.4,"1,759.9",57.2,"1,741.5",56.6,51.7,1.7,1.0,2.4,1.4,-2.3,3.3,0.0,0.0,1.7,1.6,-3.0,-8.4,3.0,0.0,0.0,0.6,1.9,-2.3,-0.8,-0.7,0.0,0.0,1.4,-0.7,-1.1,2.3,0.1,0.0,0.0,3.2,-1.0
IDXX,"IDEXX Laboratories, Inc.",NASDAQ,Healthcare,"26,234.1",-1.4,85.6,"22,400.5",0.0,23.7,5.8,"2,474.7",7.5,5.8,6.6,AA,"26,515.2",312.2,"26,879.6",316.5,"27,011.2",318.0,"26,336.0",310.1,"26,474.5",311.7,"26,474.5",311.7,"26,474.5",311.7,"26,301.2",309.7,"25,734.7",303.0,"27,339.1",321.9,"25,378.8",298.8,"25,720.3",302.8,"25,720.3",302.8,"25,720.3",302.8,"26,263.0",309.2,"26,540.7",312.5,"26,856.7",316.2,"26,585.7",313.0,"26,725.9",314.7,"26,725.9",314.7,"26,725.9",314.7,"27,627.9",325.3,"27,831.7",327.7,"27,125.9",319.4,"27,806.2",327.4,"27,591.3",324.9,"27,591.3",324.9,"27,591.3",324.9,"27,849.5",327.9,"28,041.5",330.2,734.9,8.7,1.1,1.4,0.5,-2.5,0.5,0.0,0.0,-0.7,-2.2,6.2,-7.2,1.3,0.0,0.0,2.1,1.1,1.2,-1.0,0.5,0.0,0.0,3.4,0.7,-2.5,2.5,-0.8,0.0,0.0,0.9,0.7
IEX,IDEX Corporation,NYSE,Industrials,"12,015.2",1.3,76.1,"13,082.3",0.0,5.7,-0.1,"2,386.0",5.1,6.2,5.6,A,"11,921.0",158.1,"12,055.2",159.9,"12,504.5",165.9,"12,361.3",164.0,"12,612.3",167.3,"12,612.3",167.3,"12,612.3",167.3,"12,579.9",166.9,"12,221.8",162.1,"12,076.3",160.2,"11,393.2",151.1,"11,504.1",152.6,"11,504.1",152.6,"11,504.1",152.6,"11,513.9",152.7,"11,685.0",155.0,"11,661.6",154.7,"11,543.3",153.1,"11,553.1",153.2,"11,553.1",153.2,"11,553.1",153.2,"11,568.1",153.4,"11,633.0",154.3,"11,215.3",148.8,"11,473.9",152.2,"11,667.7",154.8,"11,667.7",154.8,"11,667.7",154.8,"11,639.8",154.4,"11,914.9",158.0,419.9,5.6,-0.8,1.1,3.7,-1.1,2.0,0.0,0.0,-0.3,-2.8,-1.2,-5.7,1.0,0.0,0.0,0.1,1.5,-0.2,-1.0,0.1,0.0,0.0,0.1,0.6,-3.6,2.3,1.7,0.0,0.0,-0.2,2.4
IFF,International Flavors & Fragrances Inc.,NYSE,Non-Energy Materials,"14,231.5",-20.0,106.8,"13,776.9",-0.2,0.6,-6.0,"5,097.2",6.6,5.3,3.5,AA,"13,999.6",131.0,"14,310.6",133.9,"14,618.3",136.8,"14,506.1",135.8,"14,730.5",137.9,"14,730.5",137.9,"14,730.5",137.9,"14,485.8",135.6,"14,379.0",134.6,"14,266.8",133.5,"13,490.0",126.3,"13,554.1",126.9,"13,554.1",126.9,"13,554.1",126.9,"13,606.4",127.3,"13,789.1",129.1,"13,746.4",128.7,"13,733.6",128.5,"13,472.9",126.1,"13,472.9",126.1,"13,472.9",126.1,"13,363.9",125.1,"13,185.8",123.3,"13,053.2",122.1,"13,088.5",122.4,"12,730.2",119.1,"12,730.2",119.1,"12,730.2",119.1,"13,032.9",121.9,"13,094.9",122.5,633.1,6.0,-1.6,2.2,2.2,-0.8,1.5,0.0,0.0,-1.7,-0.7,-0.8,-5.4,0.5,0.0,0.0,0.4,1.3,-0.3,-0.1,-1.9,0.0,0.0,-0.8,-1.4,-1.0,0.3,-2.7,0.0,0.0,2.4,0.5
IIIN,"Insteel Industries, Inc.",NASDAQ,Non-Energy Materials,340.0,11.9,19.3,413.9,0.6,-2.8,8.0,447.8,2.4,7.2,3.7,CCC,340.5,17.7,343.8,17.9,355.6,18.5,370.8,19.3,406.6,21.1,406.6,21.1,406.6,21.1,407.4,21.2,399.5,20.7,362.9,18.8,326.5,17.0,325.5,16.9,325.5,16.9,325.5,16.9,326.3,16.9,352.1,18.3,337.8,17.5,335.7,17.4,327.8,17.0,327.8,17.0,327.8,17.0,336.3,17.5,348.8,18.1,333.0,17.3,342.1,17.8,331.9,17.2,331.9,17.2,331.9,17.2,358.4,18.6,367.3,19.1,28.0,1.5,0.2,1.0,3.4,4.3,9.7,0.0,0.0,0.2,-1.9,-9.2,-10.0,-0.3,0.0,0.0,0.2,7.9,-4.0,-0.6,-2.4,0.0,0.0,2.6,3.7,-4.5,2.7,-3.0,0.0,0.0,8.0,2.5
IIPR,Innovative Industrial Properties Inc,NYSE,Finance,"1,521.1",42.3,12.6,899.3,0.6,1.3,2.0,74.7,4.3,5.8,4.2,BB,"1,625.5",87.3,"1,634.6",87.8,"1,679.3",90.2,"1,679.5",90.2,"1,739.8",93.5,"1,739.8",93.5,"1,739.8",93.5,"1,784.4",95.9,"1,728.5",92.9,"1,720.4",92.4,"1,624.1",87.3,"1,677.0",90.1,"1,677.0",90.1,"1,677.0",90.1,"1,784.0",95.8,"1,837.4",98.7,"1,828.9",98.3,"1,842.5",99.0,"1,780.5",95.7,"1,780.5",95.7,"1,780.5",95.7,"1,785.0",95.9,"1,790.7",96.2,"1,711.8",92.0,"1,728.0",92.8,"1,661.5",89.3,"1,661.5",89.3,"1,661.5",89.3,"1,683.1",90.4,"1,638.5",88.0,65.1,3.5,6.9,0.6,2.7,0.0,3.6,0.0,0.0,2.6,-3.1,-0.5,-5.6,3.3,0.0,0.0,6.4,3.0,-0.5,0.7,-3.4,0.0,0.0,0.3,0.3,-4.4,0.9,-3.8,0.0,0.0,1.3,-2.7
IIVI,II-VI Incorporated,NASDAQ,Technology,"4,337.2",0.4,91.0,"3,058.9",0.0,51.2,-0.1,"2,380.1",3.8,4.8,4.0,B,"4,314.4",47.3,"4,308.9",47.2,"4,494.2",49.3,"4,398.4",48.2,"4,608.2",50.5,"4,608.2",50.5,"4,608.2",50.5,"4,438.5",48.6,"4,518.8",49.5,"4,530.7",49.7,"4,173.9",45.7,"4,226.8",46.3,"4,226.8",46.3,"4,226.8",46.3,"4,381.9",48.0,"4,477.7",49.1,"4,402.0",48.2,"4,579.0",50.2,"4,485.0",49.2,"4,485.0",49.2,"4,485.0",49.2,"4,639.3",50.8,"4,577.2",50.2,"4,423.9",48.5,"4,566.3",50.0,"4,457.7",48.3,"4,457.7",48.3,"4,457.7",48.3,"4,464.2",48.4,"4,356.3",47.2,125.7,1.4,-0.5,-0.1,4.3,-2.1,4.8,0.0,0.0,-3.7,1.8,0.3,-7.9,1.3,0.0,0.0,3.7,2.2,-1.7,4.0,-2.1,0.0,0.0,3.4,-1.3,-3.3,3.2,-3.4,0.0,0.0,0.1,-2.4
ILMN,"Illumina, Inc.",NASDAQ,Healthcare,"53,368.4",24.8,147.0,"48,765.8",0.1,18.3,1.4,"3,351.0",10.0,6.2,4.7,A,"53,715.3",365.4,"53,809.4",366.1,"52,673.0",358.3,"52,684.8",358.4,"52,054.2",354.1,"52,054.2",354.1,"52,054.2",354.1,"52,745.1",358.8,"52,593.7",357.8,"52,780.4",359.1,"49,527.2",336.9,"50,216.7",341.6,"50,216.7",341.6,"50,216.7",341.6,"51,219.2",348.4,"52,190.9",355.0,"53,017.0",360.7,"53,349.2",362.9,"54,209.2",368.8,"54,209.2",368.8,"54,209.2",368.8,"52,990.6",360.5,"53,949.0",367.0,"52,764.2",358.9,"53,838.8",366.3,"52,931.8",360.1,"52,931.8",360.1,"52,931.8",360.1,"53,259.6",362.3,"54,441.5",370.4,"1,290.7",8.8,0.7,0.2,-2.1,0.0,-1.2,0.0,0.0,1.3,-0.3,0.4,-6.2,1.4,0.0,0.0,2.0,1.9,1.6,0.6,1.6,0.0,0.0,-2.2,1.8,-2.2,2.0,-1.7,0.0,0.0,0.6,2.2
ILPT,Industrial Logistics Properties Trust,NASDAQ,Finance,"1,222.2",13.1,65.2,"1,461.4",0.6,6.4,8.8,252.2,5.6,4.0,3.4,B,"1,230.7",18.9,"1,220.9",18.7,"1,311.5",20.1,"1,296.5",19.9,"1,337.6",20.5,"1,337.6",20.5,"1,337.6",20.5,"1,389.1",21.3,"1,383.9",21.2,"1,338.9",20.5,"1,241.8",19.1,"1,300.5",20.0,"1,300.5",20.0,"1,300.5",20.0,"1,361.1",20.9,"1,402.2",21.5,"1,376.1",21.1,"1,395.0",21.4,"1,339.6",20.6,"1,339.6",20.6,"1,339.6",20.6,"1,327.8",20.4,"1,321.3",20.3,"1,274.4",19.6,"1,295.9",19.9,"1,279.6",19.6,"1,279.6",19.6,"1,279.6",19.6,"1,318.7",20.2,"1,339.6",20.6,46.3,0.7,0.7,-0.8,7.4,-1.1,3.2,0.0,0.0,3.8,-0.4,-3.3,-7.3,4.7,0.0,0.0,4.7,3.0,-1.9,1.4,-4.0,0.0,0.0,-0.9,-0.5,-3.6,1.7,-1.3,0.0,0.0,3.1,1.6
INCY,Incyte Corporation,NASDAQ,Healthcare,"22,152.5",10.4,216.2,"18,808.5",0.1,29.6,2.2,"2,387.5",4.6,4.9,4.3,BB,"22,117.8",101.8,"21,933.0",100.9,"21,483.0",98.8,"20,389.6",93.8,"20,326.6",93.5,"20,326.6",93.5,"20,326.6",93.5,"20,559.2",94.6,"20,215.7",93.0,"20,224.4",93.0,"19,739.7",90.8,"20,013.6",92.1,"20,013.6",92.1,"20,013.6",92.1,"20,326.6",93.5,"20,765.7",95.5,"20,928.7",96.3,"21,163.5",97.4,"22,911.2",105.4,"22,911.2",105.4,"22,911.2",105.4,"23,678.5",108.9,"23,154.6",106.5,"22,678.6",104.3,"23,030.7",106.0,"22,048.2",101.4,"22,048.2",101.4,"22,048.2",101.4,"22,276.4",102.5,"22,600.3",104.0,"1,203.0",5.5,-0.2,-0.8,-2.1,-5.1,-0.3,0.0,0.0,1.1,-1.7,0.0,-2.4,1.4,0.0,0.0,1.6,2.2,0.8,1.1,8.3,0.0,0.0,3.3,-2.2,-2.1,1.6,-4.3,0.0,0.0,1.0,1.5
INDB,Independent Bank Corp.,NASDAQ,Finance,"2,288.0",34.1,34.4,"2,861.6",0.4,2.7,-2.9,548.6,2.2,7.1,3.5,BB,"2,290.3",69.5,"2,270.2",68.9,"2,349.9",71.4,"2,406.2",73.1,"2,540.9",77.2,"2,540.9",77.2,"2,540.9",77.2,"2,512.3",76.3,"2,475.0",75.2,"2,354.5",71.5,"2,108.0",64.0,"2,166.3",65.8,"2,166.3",65.8,"2,166.3",65.8,"2,197.4",66.7,"2,253.4",68.4,"2,188.8",66.5,"2,195.1",66.7,"2,230.3",67.7,"2,230.3",67.7,"2,230.3",67.7,"2,230.3",67.7,"2,198.7",66.8,"2,063.7",62.7,"2,124.3",64.5,"2,026.1",61.5,"2,026.1",61.5,"2,026.1",61.5,"2,124.0",64.5,"2,209.6",67.1,154.7,4.7,0.1,-0.9,3.5,2.4,5.6,0.0,0.0,-1.1,-1.5,-4.9,-10.5,2.8,0.0,0.0,1.4,2.5,-2.9,0.3,1.6,0.0,0.0,0.0,-1.4,-6.1,2.9,-4.6,0.0,0.0,4.8,4.0
INFO,IHS Markit Ltd.,NYSE,Technology,"27,708.7",-14.0,398.5,"29,608.7",-0.2,21.6,8.0,"4,301.0",10.0,6.7,6.4,AA,"27,892.2",69.9,"28,323.0",71.0,"28,985.2",72.7,"28,490.6",71.4,"29,344.3",73.6,"29,344.3",73.6,"29,344.3",73.6,"29,731.2",74.5,"29,164.8",73.1,"29,033.1",72.8,"27,628.9",69.3,"27,848.3",69.8,"27,848.3",69.8,"27,848.3",69.8,"28,071.7",70.4,"28,829.7",72.3,"28,562.4",71.6,"28,590.3",71.7,"28,733.9",72.0,"28,733.9",72.0,"28,733.9",72.0,"29,236.6",73.3,"28,875.8",72.8,"28,467.1",71.7,"28,947.3",73.0,"28,844.1",72.7,"28,844.1",72.7,"28,844.1",72.7,"28,895.7",72.8,"29,959.1",75.5,569.7,1.5,0.7,1.5,2.3,-1.7,3.0,0.0,0.0,1.3,-1.9,-0.5,-4.8,0.8,0.0,0.0,0.8,2.7,-0.9,0.1,0.5,0.0,0.0,1.7,-0.7,-1.4,1.7,-0.4,0.0,0.0,0.2,3.7
INGN,"Inogen, Inc.",NASDAQ,Healthcare,837.8,10.6,22.0,"1,503.1",0.2,-41.1,-7.9,330.9,6.2,4.9,6.0,BBB,849.9,38.6,856.3,38.8,846.2,38.4,840.2,38.1,909.0,41.2,909.0,41.2,909.0,41.2,898.4,40.8,885.2,40.2,824.4,37.4,734.6,33.3,724.4,32.9,724.4,32.9,724.4,32.9,758.4,34.4,751.6,34.1,750.7,34.1,754.9,34.2,757.3,34.4,757.3,34.4,757.3,34.4,757.3,34.4,788.4,35.8,745.4,33.8,769.5,34.9,765.9,34.7,765.9,34.7,765.9,34.7,769.9,34.9,783.1,35.5,60.9,2.8,1.4,0.8,-1.2,-0.7,8.2,0.0,0.0,-1.2,-1.5,-6.9,-10.9,-1.4,0.0,0.0,4.7,-0.9,-0.1,0.6,0.3,0.0,0.0,0.0,4.1,-5.5,3.2,-0.5,0.0,0.0,0.5,1.7
INGR,Ingredion Incorporated,NYSE,Non-Energy Materials,"5,641.1",22.2,66.8,"6,205.7",0.2,13.9,-0.7,"6,245.0",3.9,6.9,5.7,A,"5,643.1",84.3,"5,692.0",85.0,"5,742.3",85.7,"5,868.2",87.6,"5,994.1",89.5,"5,994.1",89.5,"5,994.1",89.5,"6,053.0",90.4,"5,986.7",89.4,"5,785.8",86.4,"5,464.3",81.6,"5,504.5",82.2,"5,504.5",82.2,"5,504.5",82.2,"5,560.1",83.0,"5,760.4",86.0,"5,751.6",85.9,"5,771.7",86.2,"5,746.3",85.8,"5,746.3",85.8,"5,746.3",85.8,"5,674.6",84.7,"5,627.7",84.0,"5,503.2",82.2,"5,473.0",81.7,"5,348.5",79.9,"5,348.5",79.9,"5,348.5",79.9,"5,444.2",81.3,"5,558.8",83.0,207.0,3.1,0.0,0.9,0.9,2.2,2.1,0.0,0.0,1.0,-1.1,-3.4,-5.6,0.7,0.0,0.0,1.0,3.6,-0.2,0.3,-0.4,0.0,0.0,-1.2,-0.8,-2.2,-0.5,-2.3,0.0,0.0,1.8,2.1
