Symbol,Name,Stock Exchange,Company Main Business,Size,Book Value Per Shr Tangble,Common Shares Outstdg,MktVal Co,Book to Market Ratio,Momentum,Monthly Return,Sales,MSCI ESG Rtg Score Environmental,MSCI ESG Rtg Score Governance,MSCI ESG Rtg Score Social,MSCI ESG Rtg Overall Company Rating,1 MktVal Co,1 Closing Price,2 MktVal Co,2 Closing Price,3 MktVal Co,3 Closing Price,4 MktVal Co,4 Closing Price,5 MktVal Co,5 Closing Price,6 MktVal Co,6 Closing Price,7 MktVal Co,7 Closing Price,8 MktVal Co,8 Closing Price,9 MktVal Co,9 Closing Price,10 MktVal Co,10 Closing Price,11 MktVal Co,11 Closing Price,12 MktVal Co,12 Closing Price,13 MktVal Co,13 Closing Price,14 MktVal Co,14 Closing Price,15 MktVal Co,15 Closing Price,16 MktVal Co,16 Closing Price,17 MktVal Co,17 Closing Price,18 MktVal Co,18 Closing Price,19 MktVal Co,19 Closing Price,20 MktVal Co,20 Closing Price,21 MktVal Co,21 Closing Price,22 MktVal Co,22 Closing Price,23 MktVal Co,23 Closing Price,24 MktVal Co,24 Closing Price,25 MktVal Co,25 Closing Price,26 MktVal Co,26 Closing Price,27 MktVal Co,27 Closing Price,28 MktVal Co,28 Closing Price,29 MktVal Co,29 Closing Price,30 MktVal Co,30 Closing Price,STD MktVal,STD Closing Price,1 Price Chg (LOCAL),2 Price Chg (LOCAL),3 Price Chg (LOCAL),4 Price Chg (LOCAL),5 Price Chg (LOCAL),6 Price Chg (LOCAL),7 Price Chg (LOCAL),8 Price Chg (LOCAL),9 Price Chg (LOCAL),10 Price Chg (LOCAL),11 Price Chg (LOCAL),12 Price Chg (LOCAL),13 Price Chg (LOCAL),14 Price Chg (LOCAL),15 Price Chg (LOCAL),16 Price Chg (LOCAL),17 Price Chg (LOCAL),18 Price Chg (LOCAL),19 Price Chg (LOCAL),20 Price Chg (LOCAL),21 Price Chg (LOCAL),22 Price Chg (LOCAL),23 Price Chg (LOCAL),24 Price Chg (LOCAL),25 Price Chg (LOCAL),26 Price Chg (LOCAL),27 Price Chg (LOCAL),28 Price Chg (LOCAL),29 Price Chg (LOCAL),30 Price Chg (LOCAL)
KBR,"KBR, Inc.",NYSE,Industrials,"2,935.3",0.6,141.8,"4,322.3",0.0,-6.1,4.3,"5,799.0",4.2,6.1,2.4,BB,"2,756.5",19.4,"2,826.0",19.9,"2,710.7",19.1,"2,710.7",19.1,"2,710.7",19.1,"2,972.5",20.9,"2,857.3",20.1,"2,991.0",21.0,"3,161.8",22.2,"3,161.8",22.2,"3,161.8",22.2,"3,161.8",22.2,"3,089.2",21.7,"2,944.1",20.7,"2,742.0",19.3,"2,683.7",18.9,"2,808.9",19.7,"2,808.9",19.7,"2,808.9",19.7,"2,710.7",19.1,"2,611.1",18.4,"2,742.0",19.3,"2,771.9",19.5,"2,794.7",19.6,"2,794.7",19.6,"2,794.7",19.6,"2,939.8",20.7,"3,040.8",21.4,"3,046.5",21.4,"2,882.9",20.3,163.3,1.1,-6.1,2.3,-4.1,0.0,0.0,9.7,-3.9,4.7,5.7,0.0,0.0,0.0,-2.3,-4.7,-6.9,-2.1,4.7,0.0,0.0,-3.5,-3.7,5.0,1.1,0.8,0.0,0.0,5.2,3.4,0.2,-5.4
KELYA,"Kelly Services, Inc. Class A",NASDAQ,Business Services,493.8,27.8,39.1,884.6,1.2,-5.2,28.4,"4,841.9",10.0,5.4,7.1,AA,469.0,12.0,484.4,12.3,459.0,11.7,459.0,11.7,459.0,11.7,490.4,12.6,508.6,12.9,530.8,13.6,560.3,14.4,560.3,14.4,560.3,14.4,560.3,14.4,567.9,14.6,552.3,14.2,527.6,13.5,495.8,12.6,540.0,13.7,540.0,13.7,540.0,13.7,543.3,13.8,523.6,13.3,522.9,13.4,540.9,13.8,540.2,13.7,540.2,13.7,540.2,13.7,576.9,14.7,593.6,15.2,616.0,15.8,603.8,15.5,41.3,1.1,-5.2,2.2,-4.7,0.0,0.0,7.7,2.5,5.2,5.9,0.0,0.0,0.0,1.3,-2.9,-4.9,-6.5,9.0,0.0,0.0,0.4,-3.2,0.2,3.4,-0.6,0.0,0.0,7.0,3.5,3.7,-2.0
KEX,Kirby Corporation,NYSE,Industrials,"2,608.1",36.8,60.0,"5,367.1",0.4,-7.8,33.3,"2,507.8",2.9,4.8,4.2,CCC,"2,404.1",40.1,"2,489.3",41.5,"2,432.3",40.5,"2,432.3",40.5,"2,432.3",40.5,"2,725.1",45.4,"2,792.3",46.5,"2,927.3",48.8,"2,971.7",49.5,"2,971.7",49.5,"2,971.7",49.5,"2,971.7",49.5,"2,857.7",47.6,"2,941.7",49.0,"2,713.1",45.2,"2,689.1",44.8,"2,789.9",46.5,"2,789.9",46.5,"2,789.9",46.5,"2,800.1",46.7,"2,783.9",46.4,"2,861.9",47.7,"2,942.3",49.0,"2,942.3",49.0,"2,942.3",49.0,"2,942.3",49.0,"3,060.4",51.0,"3,137.2",52.3,"3,247.0",54.1,"3,205.0",53.4,223.0,3.7,-7.8,3.5,-2.3,0.0,0.0,12.0,2.5,4.8,1.5,0.0,0.0,0.0,-3.8,2.9,-7.8,-0.9,3.7,0.0,0.0,0.4,-0.6,2.8,2.8,0.0,0.0,0.0,4.0,2.5,3.5,-1.3
KEY,KeyCorp,NYSE,Finance,"10,057.8",14.5,977.2,"19,935.6",0.7,-8.9,23.3,"7,506.0",3.0,7.0,4.4,A,"9,165.5",9.5,"9,194.6",9.5,"8,796.9",9.1,"8,796.9",9.1,"8,796.9",9.1,"9,586.5",10.0,"10,068.2",10.5,"10,916.1",11.3,"11,571.2",12.0,"11,571.2",12.0,"11,571.2",12.0,"11,571.2",12.0,"11,137.7",11.6,"10,733.0",11.1,"9,933.3",10.3,"9,384.2",9.7,"10,415.1",10.8,"10,415.1",10.8,"10,415.1",10.8,"10,530.7",10.9,"9,943.0",10.3,"9,856.3",10.2,"10,241.6",10.6,"10,501.8",10.9,"10,501.8",10.9,"10,501.8",10.9,"11,324.5",11.6,"11,539.1",11.8,"11,948.7",12.3,"11,363.5",11.7,931.7,1.0,-8.9,0.3,-4.3,0.0,0.0,9.7,5.0,8.4,6.0,0.0,0.0,0.0,-3.7,-3.6,-7.5,-5.5,11.0,0.0,0.0,1.1,-5.6,-0.9,3.9,2.5,0.0,0.0,6.5,1.9,3.6,-4.9
KEYS,Keysight Technologies Inc,NYSE,Technology,"15,681.2",7.6,187.7,"19,340.4",0.1,-3.3,19.6,"4,121.0",2.3,6.0,6.8,AA,"15,158.4",80.9,"15,694.3",83.8,"15,463.8",82.5,"15,463.8",82.5,"15,463.8",82.5,"17,002.4",90.7,"16,717.5",89.2,"17,053.0",91.0,"17,259.1",92.1,"17,259.1",92.1,"17,259.1",92.1,"17,259.1",92.1,"17,343.4",92.6,"17,776.3",94.9,"17,422.1",93.0,"18,098.6",96.6,"17,959.9",95.8,"17,959.9",95.8,"17,959.9",95.8,"17,860.6",95.3,"17,165.4",91.6,"17,853.1",95.3,"17,945.0",95.8,"18,278.5",97.5,"18,278.5",97.5,"18,278.5",97.5,"18,051.8",96.3,"17,976.8",95.9,"18,535.2",98.9,"18,134.2",96.8,966.8,5.2,-3.3,3.5,-1.5,0.0,0.0,9.9,-1.7,2.0,1.2,0.0,0.0,0.0,0.5,2.5,-2.0,3.9,-0.8,0.0,0.0,-0.6,-3.9,4.0,0.5,1.9,0.0,0.0,-1.2,-0.4,3.1,-2.2
KFY,Korn Ferry,NYSE,Business Services,"1,343.9",10.2,55.3,"2,345.4",0.2,-2.2,21.2,"1,828.0",6.7,7.2,5.6,A,"1,314.0",23.8,"1,341.1",24.3,"1,289.2",23.3,"1,289.2",23.3,"1,289.2",23.3,"1,396.9",25.3,"1,420.7",25.7,"1,512.4",27.4,"1,571.0",28.4,"1,571.0",28.4,"1,571.0",28.4,"1,571.0",28.4,"1,515.7",27.4,"1,495.8",27.1,"1,422.9",25.8,"1,406.3",25.5,"1,498.6",27.1,"1,498.6",27.1,"1,498.6",27.1,"1,467.7",26.6,"1,463.2",26.5,"1,458.3",26.4,"1,501.9",27.2,"1,484.8",26.9,"1,484.8",26.9,"1,484.8",26.9,"1,549.4",28.0,"1,567.1",28.4,"1,642.8",29.7,"1,593.1",28.8,95.3,1.7,-2.2,2.1,-3.9,0.0,0.0,8.4,1.7,6.5,3.9,0.0,0.0,0.0,-3.5,-1.3,-4.9,-1.2,6.6,0.0,0.0,-2.1,-0.3,-0.3,3.0,-1.1,0.0,0.0,4.4,1.1,4.8,-3.0
KHC,Kraft Heinz Company,NASDAQ,Consumer Non-Cyclicals,"30,226.3",-26.7,"1,221.0","39,235.9",-0.8,-4.3,28.1,"25,416.0",3.3,5.4,4.8,BB,"28,931.2",23.7,"30,104.1",24.6,"30,934.9",25.3,"30,934.9",25.3,"30,934.9",25.3,"31,655.7",25.9,"32,511.0",26.6,"33,378.4",27.3,"34,343.6",28.1,"34,343.6",28.1,"34,343.6",28.1,"34,343.6",28.1,"34,123.7",27.9,"34,759.0",28.5,"34,270.3",28.1,"35,712.0",29.2,"35,834.1",29.3,"35,834.1",29.3,"35,834.1",29.3,"35,638.7",29.2,"34,783.4",28.5,"35,137.7",28.8,"34,856.7",28.5,"35,712.0",29.2,"35,712.0",29.2,"35,712.0",29.2,"36,884.8",30.2,"37,178.1",30.4,"37,300.2",30.5,"37,055.9",30.3,"2,207.6",1.8,-4.3,4.1,2.8,0.0,0.0,2.3,2.7,2.7,2.9,0.0,0.0,0.0,-0.6,1.9,-1.4,4.2,0.3,0.0,0.0,-0.5,-2.4,1.0,-0.8,2.5,0.0,0.0,3.3,0.8,0.3,-0.7
KIM,Kimco Realty Corporation,NYSE,Finance,"4,182.4",11.2,431.8,"8,942.9",0.5,-11.3,31.4,"1,800.1",7.2,5.1,3.7,BBB,"3,589.8",8.3,"3,352.0",7.8,"3,360.6",7.8,"3,360.6",7.8,"3,360.6",7.8,"3,745.5",8.7,"3,957.5",9.2,"4,165.1",9.6,"4,679.8",10.8,"4,679.8",10.8,"4,679.8",10.8,"4,679.8",10.8,"4,563.0",10.6,"4,640.8",10.7,"4,199.7",9.7,"3,667.7",8.5,"3,858.0",8.9,"3,858.0",8.9,"3,858.0",8.9,"3,702.3",8.6,"3,589.8",8.3,"3,602.8",8.3,"3,736.9",8.6,"3,719.6",8.6,"3,719.6",8.6,"3,719.6",8.6,"4,022.3",9.3,"4,390.0",10.2,"4,839.8",11.2,"4,718.7",10.9,483.9,1.1,-14.2,-6.6,0.3,0.0,0.0,11.5,5.7,5.2,12.4,0.0,0.0,0.0,-2.5,1.7,-9.5,-12.7,5.2,0.0,0.0,-4.0,-3.0,0.4,3.7,-0.5,0.0,0.0,8.1,9.1,10.2,-2.5
KLAC,KLA Corporation,NASDAQ,Technology,"22,534.4",-7.2,156.8,"28,114.2",0.0,-8.4,24.7,"5,802.3",4.9,4.6,4.8,BB,"20,632.8",131.6,"20,762.9",132.4,"20,057.4",127.9,"20,057.4",127.9,"20,057.4",127.9,"23,280.6",148.5,"23,087.8",147.3,"23,887.4",152.4,"23,534.6",150.1,"23,534.6",150.1,"23,534.6",150.1,"23,534.6",150.1,"23,843.5",152.1,"25,354.7",161.7,"24,020.6",153.2,"24,558.3",156.7,"25,273.2",161.2,"25,273.2",161.2,"25,273.2",161.2,"24,234.1",156.3,"23,038.7",148.6,"24,603.2",158.7,"24,722.5",159.5,"25,570.7",164.9,"25,570.7",164.9,"25,570.7",164.9,"25,747.4",166.1,"25,780.0",166.3,"27,271.6",175.9,"25,442.0",164.1,"1,909.2",12.7,-8.4,0.6,-3.4,0.0,0.0,16.1,-0.8,3.5,-1.5,0.0,0.0,0.0,1.3,6.3,-5.3,2.2,2.9,0.0,0.0,-3.0,-4.9,6.8,0.5,3.4,0.0,0.0,0.7,0.1,5.8,-6.7
KLIC,"Kulicke & Soffa Industries, Inc.",NASDAQ,Technology,"1,332.0",10.6,63.8,"1,724.7",0.4,-2.7,18.0,585.3,3.6,7.5,6.5,A,"1,296.3",20.3,"1,333.3",20.9,"1,298.2",20.3,"1,298.2",20.3,"1,298.2",20.3,"1,411.8",22.1,"1,432.8",22.5,"1,435.4",22.5,"1,434.1",22.5,"1,434.1",22.5,"1,434.1",22.5,"1,434.1",22.5,"1,414.3",22.2,"1,496.7",23.5,"1,466.0",23.0,"1,508.2",23.6,"1,541.4",24.2,"1,541.4",24.2,"1,541.4",24.2,"1,526.7",23.9,"1,427.7",22.4,"1,491.6",23.4,"1,497.3",23.5,"1,514.5",23.7,"1,514.5",23.7,"1,514.5",23.7,"1,587.3",24.9,"1,587.3",24.9,"1,671.6",26.2,"1,529.9",24.0,93.2,1.5,-2.7,2.9,-2.6,0.0,0.0,8.8,1.5,0.2,-0.1,0.0,0.0,0.0,-1.4,5.8,-2.0,2.9,2.2,0.0,0.0,-1.0,-6.5,4.5,0.4,1.2,0.0,0.0,4.8,0.0,5.3,-8.5
KMB,Kimberly-Clark Corporation,NYSE,Consumer Non-Cyclicals,"43,662.5",-4.4,341.4,"47,153.0",0.0,-1.7,10.2,"18,844.0",7.8,6.7,5.6,AA,"42,907.9",125.7,"44,144.0",129.3,"44,362.5",129.9,"44,362.5",129.9,"44,362.5",129.9,"45,465.4",133.2,"44,864.4",131.4,"45,291.3",132.6,"44,898.6",131.5,"44,898.6",131.5,"44,898.6",131.5,"44,898.6",131.5,"45,315.2",132.7,"47,835.1",140.1,"47,008.8",137.7,"47,712.2",139.7,"48,466.8",141.9,"48,466.8",141.9,"48,466.8",141.9,"47,708.8",139.7,"47,623.4",139.5,"48,630.1",142.8,"47,799.2",140.4,"48,241.9",141.7,"48,241.9",141.7,"48,241.9",141.7,"47,799.2",140.4,"48,017.1",141.0,"47,322.4",139.0,"47,159.0",138.5,"1,735.0",5.2,-1.7,2.9,0.5,0.0,0.0,2.5,-1.3,1.0,-0.9,0.0,0.0,0.0,0.9,5.6,-1.7,1.5,1.6,0.0,0.0,-1.6,-0.2,2.4,-1.7,0.9,0.0,0.0,-0.9,0.5,-1.4,-0.3
KMI,Kinder Morgan Inc Class P,NYSE,Energy,"31,529.7",4.2,"2,264.9","47,949.3",0.2,-8.5,19.6,"12,045.0",3.6,5.6,6.9,BB,"28,834.3",12.7,"30,465.1",13.5,"30,374.5",13.4,"30,374.5",13.4,"30,374.5",13.4,"31,644.4",14.0,"32,119.4",14.2,"33,544.4",14.8,"34,743.2",15.4,"34,743.2",15.4,"34,743.2",15.4,"34,743.2",15.4,"33,815.8",15.0,"34,200.4",15.1,"32,458.7",14.4,"31,915.8",14.1,"33,861.1",15.0,"33,861.1",15.0,"33,861.1",15.0,"33,227.7",14.7,"32,707.5",14.5,"33,182.5",14.7,"32,142.0",14.2,"33,069.4",14.6,"33,069.4",14.6,"33,069.4",14.6,"33,974.2",15.0,"34,358.7",15.2,"35,528.0",15.7,"34,442.5",15.2,"1,634.8",0.7,-8.5,5.7,-0.3,0.0,0.0,4.3,1.5,4.4,3.6,0.0,0.0,0.0,-2.7,1.1,-5.1,-1.7,6.1,0.0,0.0,-1.9,-1.6,1.5,-3.1,2.9,0.0,0.0,2.7,1.1,3.4,-3.1
KMPR,Kemper Corporation,NYSE,Finance,"4,970.1",42.9,66.7,"5,165.1",0.6,-4.0,-5.8,"5,018.8",5.0,7.5,1.5,B,"4,770.9",71.4,"4,617.2",69.1,"4,363.9",65.3,"4,363.9",65.3,"4,363.9",65.3,"4,496.3",67.3,"4,275.1",64.0,"4,547.0",68.0,"4,877.8",73.0,"4,877.8",73.0,"4,877.8",73.0,"4,877.8",73.0,"4,787.6",71.6,"4,776.9",71.5,"4,526.3",67.7,"4,429.4",66.3,"4,674.7",70.0,"4,674.7",70.0,"4,674.7",70.0,"4,530.3",67.8,"4,385.3",65.6,"4,465.5",66.8,"4,387.3",65.7,"4,385.3",65.6,"4,385.3",65.6,"4,385.3",65.6,"4,567.8",68.4,"4,577.8",68.5,"4,599.5",70.5,"4,386.2",67.2,185.9,2.8,-4.0,-3.2,-5.5,0.0,0.0,3.0,-4.9,6.4,7.3,0.0,0.0,0.0,-1.8,-0.2,-5.2,-2.1,5.5,0.0,0.0,-3.1,-3.2,1.8,-1.8,0.0,0.0,0.0,4.2,0.2,2.9,-4.6
KMT,Kennametal Inc.,NYSE,Industrials,"1,543.6",10.6,82.9,"3,056.6",0.3,-1.7,39.9,"1,885.3",3.7,6.2,3.7,BBB,"1,517.0",18.3,"1,626.5",19.6,"1,553.5",18.7,"1,553.5",18.7,"1,553.5",18.7,"1,820.4",22.0,"1,847.8",22.3,"1,948.9",23.5,"1,948.1",23.5,"1,948.1",23.5,"1,948.1",23.5,"1,948.1",23.5,"1,836.2",22.2,"1,909.1",23.0,"1,770.7",21.4,"1,799.7",21.7,"1,843.7",22.2,"1,843.7",22.2,"1,843.7",22.2,"1,856.1",22.4,"1,837.8",22.2,"1,856.9",22.4,"1,924.9",23.2,"1,929.9",23.3,"1,929.9",23.3,"1,929.9",23.3,"2,050.1",24.7,"2,072.5",25.0,"2,214.2",26.7,"2,123.0",25.6,166.6,2.0,-1.7,7.2,-4.5,0.0,0.0,17.2,1.5,5.5,0.0,0.0,0.0,0.0,-5.7,4.0,-7.3,1.6,2.4,0.0,0.0,0.7,-1.0,1.0,3.7,0.3,0.0,0.0,6.2,1.1,6.8,-4.1
KMX,"CarMax, Inc.",NYSE,Consumer Cyclicals,"8,795.0",22.8,163.6,"14,359.9",0.3,-2.7,40.7,"18,353.5",2.2,6.5,5.3,BBB,"8,554.8",52.4,"8,186.7",50.2,"7,925.7",48.6,"7,925.7",48.6,"7,925.7",48.6,"8,879.8",54.5,"9,460.3",58.0,"10,310.0",63.2,"10,844.9",66.5,"10,844.9",66.5,"10,844.9",66.5,"10,844.9",66.5,"10,208.9",62.6,"10,500.8",64.4,"10,042.5",61.6,"9,633.2",59.1,"10,636.1",65.2,"10,636.1",65.2,"10,636.1",65.2,"10,528.5",64.6,"10,368.7",63.6,"10,552.7",64.9,"10,728.3",66.0,"11,536.3",71.0,"11,536.3",71.0,"11,536.3",71.0,"12,188.2",75.0,"12,046.8",74.1,"12,841.8",79.0,"11,973.6",73.7,"1,311.8",8.1,-2.7,-4.1,-3.2,0.0,0.0,12.0,6.5,9.0,5.2,0.0,0.0,0.0,-5.9,2.9,-4.4,-4.1,10.4,0.0,0.0,-1.0,-1.5,2.1,1.7,7.5,0.0,0.0,5.7,-1.2,6.6,-6.8
KN,Knowles Corp.,NYSE,Technology,"1,235.9",3.1,91.7,"1,936.2",0.1,-2.5,19.2,785.1,2.1,6.7,4.9,BBB,"1,205.4",13.1,"1,187.0",12.9,"1,187.9",12.9,"1,187.9",12.9,"1,187.9",12.9,"1,295.0",14.0,"1,319.0",14.3,"1,360.6",14.7,"1,376.3",14.9,"1,376.3",14.9,"1,376.3",14.9,"1,376.3",14.9,"1,350.4",14.6,"1,362.5",14.8,"1,332.0",14.4,"1,357.8",14.7,"1,392.0",15.1,"1,392.0",15.1,"1,392.0",15.1,"1,375.4",14.9,"1,321.8",14.3,"1,331.1",14.4,"1,323.7",14.3,"1,375.4",14.9,"1,375.4",14.9,"1,375.4",14.9,"1,425.3",15.4,"1,426.2",15.4,"1,481.6",16.0,"1,436.4",15.6,78.3,0.8,-2.5,-1.5,0.1,0.0,0.0,9.0,1.9,3.2,1.2,0.0,0.0,0.0,-1.9,0.9,-2.2,1.9,2.5,0.0,0.0,-1.2,-3.9,0.7,-0.6,3.9,0.0,0.0,3.6,0.1,3.9,-3.1
KNSL,"Kinsale Capital Group, Inc.",NASDAQ,Finance,"2,323.4",18.1,22.2,"2,252.6",0.2,-4.3,8.6,369.2,1.5,8.4,2.2,B,"2,223.1",100.0,"2,266.7",102.0,"2,212.0",99.5,"2,212.0",99.5,"2,212.0",99.5,"2,389.4",107.5,"2,400.1",108.0,"2,391.4",107.6,"2,511.0",113.0,"2,511.0",113.0,"2,511.0",113.0,"2,511.0",113.0,"2,418.3",108.8,"2,513.4",113.1,"2,401.6",108.1,"2,439.6",109.8,"2,534.1",114.0,"2,534.1",114.0,"2,534.1",114.0,"2,519.4",113.4,"2,457.0",110.5,"2,356.1",106.0,"2,353.8",105.9,"2,306.3",103.8,"2,306.3",103.8,"2,306.3",103.8,"2,420.5",108.9,"2,474.3",111.3,"2,615.5",117.7,"2,417.3",108.6,113.2,5.1,-4.3,2.0,-2.4,0.0,0.0,8.0,0.4,-0.4,5.0,0.0,0.0,0.0,-3.7,3.9,-4.4,1.6,3.9,0.0,0.0,-0.6,-2.5,-4.1,-0.1,-2.0,0.0,0.0,5.0,2.2,5.7,-7.7
KNX,Knight-Swift Transportation Holdings Inc. Class A,NYSE,Industrials,"5,568.6",8.0,170.7,"6,116.0",0.2,-4.9,19.2,"4,582.8",4.5,4.5,3.2,BB,"5,295.3",31.2,"5,242.7",30.9,"5,010.1",29.5,"5,010.1",29.5,"5,010.1",29.5,"5,533.0",32.6,"5,587.3",32.9,"5,745.2",33.8,"5,947.2",35.0,"5,947.2",35.0,"5,947.2",35.0,"5,947.2",35.0,"5,755.4",33.9,"5,896.3",34.7,"5,814.8",34.3,"6,016.8",35.4,"6,212.1",36.6,"6,212.1",36.6,"6,212.1",36.6,"6,123.8",36.1,"5,974.4",35.2,"5,984.6",35.3,"5,996.5",35.3,"6,091.5",35.9,"6,091.5",35.9,"6,091.5",35.9,"6,346.2",37.4,"6,388.6",37.6,"6,634.8",39.1,"6,312.2",37.2,419.0,2.5,-4.9,-1.0,-4.4,0.0,0.0,10.4,1.0,2.8,3.5,0.0,0.0,0.0,-3.2,2.4,-1.4,3.5,3.2,0.0,0.0,-1.4,-2.4,0.2,0.2,1.6,0.0,0.0,4.2,0.7,3.9,-4.9
KO,Coca-Cola Company,NYSE,Consumer Non-Cyclicals,"189,983.0",-1.8,"4,280.0","237,146.6",0.0,-4.8,9.0,"34,266.0",5.5,6.0,5.5,AA,"180,838.1",42.1,"188,695.0",44.0,"188,179.8",43.8,"188,179.8",43.8,"188,179.8",43.8,"200,373.1",46.7,"199,686.1",46.5,"205,310.5",47.8,"210,376.7",49.0,"210,376.7",49.0,"210,376.7",49.0,"210,376.7",49.0,"201,489.3",46.9,"210,033.2",48.9,"204,408.9",47.6,"202,219.2",47.1,"206,340.9",48.1,"206,340.9",48.1,"206,340.9",48.1,"199,772.0",46.5,"194,834.6",45.4,"196,122.6",45.7,"193,503.6",45.1,"195,116.9",45.4,"195,116.9",45.4,"195,116.9",45.4,"200,915.0",46.8,"200,743.2",46.7,"202,375.3",47.1,"197,092.6",45.9,"7,852.0",1.8,-4.8,4.3,-0.3,0.0,0.0,6.5,-0.3,2.8,2.5,0.0,0.0,0.0,-4.2,4.2,-2.7,-1.1,2.0,0.0,0.0,-3.2,-2.5,0.7,-1.3,0.8,0.0,0.0,3.0,-0.1,0.8,-2.6
KOP,Koppers Holdings Inc.,NYSE,Non-Energy Materials,257.4,-15.2,20.8,791.1,-0.4,-18.6,56.5,"1,706.6",#N/A,#N/A,#N/A,@NA,209.5,10.1,198.5,9.5,175.6,8.4,175.6,8.4,175.6,8.4,220.5,10.5,221.5,10.6,289.4,13.8,289.9,13.8,289.9,13.8,289.9,13.8,289.9,13.8,276.7,13.2,284.8,13.6,251.7,12.0,236.4,11.3,252.8,12.1,252.8,12.1,252.8,12.1,232.2,11.1,221.1,10.6,225.1,10.7,237.7,11.3,234.5,11.2,234.5,11.2,234.5,11.2,245.8,11.7,279.4,13.3,339.5,16.2,330.3,15.8,41.7,2.0,-18.6,-6.0,-11.5,0.0,0.0,25.5,0.5,30.7,0.1,0.0,0.0,0.0,-4.6,3.0,-11.6,-6.1,6.9,0.0,0.0,-8.1,-4.8,1.8,5.6,-1.3,0.0,0.0,4.8,13.6,21.5,-2.7
KR,Kroger Co.,NYSE,Consumer Non-Cyclicals,"24,045.6",5.7,792.7,"23,209.0",0.2,1.3,3.6,"128,905.0",5.4,5.1,4.9,A,"24,349.0",30.5,"25,227.1",31.6,"25,778.0",32.3,"25,778.0",32.3,"25,778.0",32.3,"26,049.4",32.6,"25,434.7",31.9,"24,764.1",31.0,"24,796.0",31.1,"24,796.0",31.1,"24,796.0",31.1,"24,796.0",31.1,"25,011.6",31.3,"25,618.3",32.1,"25,570.4",32.0,"25,506.6",32.0,"25,490.6",31.9,"25,490.6",31.9,"25,490.6",31.9,"25,490.6",31.9,"25,682.2",32.2,"25,794.0",32.3,"26,249.0",32.9,"26,312.9",33.0,"26,312.9",33.0,"26,312.9",33.0,"26,164.3",33.3,"25,441.0",32.4,"24,780.6",31.5,"24,851.4",31.6,548.5,0.7,1.3,3.6,2.2,0.0,0.0,1.1,-2.4,-2.6,0.1,0.0,0.0,0.0,0.9,2.4,-0.2,-0.2,-0.1,0.0,0.0,0.0,0.8,0.4,1.8,0.2,0.0,0.0,1.0,-2.8,-2.6,0.3
KRA,Kraton Corporation,NYSE,Non-Energy Materials,257.2,-10.9,31.8,802.7,-0.4,-5.6,104.1,"1,635.7",4.0,6.6,1.4,BB,242.9,7.7,277.5,8.7,251.5,7.9,251.5,7.9,251.5,7.9,287.0,9.0,288.0,9.1,312.4,9.8,341.6,10.8,341.6,10.8,341.6,10.8,341.6,10.8,301.4,9.5,325.0,10.2,302.1,9.5,272.1,8.6,315.1,9.9,315.1,9.9,315.1,9.9,277.2,8.7,279.1,8.8,283.3,8.9,307.1,9.7,312.2,9.8,312.2,9.8,312.2,9.8,328.5,10.3,344.4,10.8,423.3,13.3,497.3,15.6,50.8,1.6,-5.6,14.2,-9.4,0.0,0.0,14.1,0.3,8.5,9.3,0.0,0.0,0.0,-12.0,7.8,-7.1,-9.9,15.8,0.0,0.0,-12.0,0.7,1.5,8.4,1.7,0.0,0.0,5.2,4.8,22.9,17.4
KRC,Kilroy Realty Corporation,NYSE,Finance,"7,458.6",40.2,106.0,"9,064.2",0.5,-5.5,3.4,876.6,8.6,4.2,6.3,AA,"6,925.9",60.2,"6,855.7",59.6,"6,720.0",58.4,"6,720.0",58.4,"6,720.0",58.4,"6,829.3",59.4,"7,015.7",61.0,"7,272.3",63.2,"7,600.2",66.1,"7,600.2",66.1,"7,600.2",66.1,"7,600.2",66.1,"7,349.4",63.9,"7,601.4",66.1,"7,291.9",63.4,"7,118.1",61.9,"7,401.2",64.3,"7,401.2",64.3,"7,401.2",64.3,"7,047.9",61.3,"6,968.5",60.6,"7,037.6",61.2,"7,105.4",61.8,"7,112.7",61.8,"7,112.7",61.8,"7,112.7",61.8,"7,164.5",62.3,"7,197.8",62.6,"7,410.7",64.4,"7,164.5",62.3,275.1,2.4,-5.5,-1.0,-2.0,0.0,0.0,1.6,2.7,3.7,4.5,0.0,0.0,0.0,-3.3,3.4,-4.1,-2.4,4.0,0.0,0.0,-4.8,-1.1,1.0,1.0,0.1,0.0,0.0,0.7,0.5,3.0,-3.3
KREF,KKR Real Estate Finance Trust Inc.,NYSE,Finance,862.9,19.5,57.5,"1,173.9",1.0,-3.3,8.8,284.7,6.7,4.7,3.8,BB,834.1,14.5,820.3,14.3,737.6,12.8,737.6,12.8,737.6,12.8,815.2,14.2,818.0,14.2,865.2,15.1,939.9,16.4,939.9,16.4,939.9,16.4,939.9,16.4,919.8,16.0,891.0,15.5,864.6,15.0,854.8,14.9,865.2,15.1,865.2,15.1,865.2,15.1,827.8,14.4,832.4,14.5,816.9,14.2,822.1,14.3,825.5,14.4,825.5,14.4,825.5,14.4,798.9,14.4,843.8,15.2,921.5,16.6,875.5,15.8,57.0,1.0,-3.3,-1.7,-10.1,0.0,0.0,10.5,0.4,5.8,8.6,0.0,0.0,0.0,-2.1,-3.1,-3.0,-1.1,1.2,0.0,0.0,-4.3,0.6,-1.9,0.6,0.4,0.0,0.0,0.3,5.6,9.2,-5.0
